gene_symbol	gene_symbol	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
ZNF426	ZNF426	False	False	False	5.99125879747416	0.25	True	False	0.03733806976232453	-4.7631134371169335	-0.55688775
ZNF426-DT	ZNF426-DT	False	False	False	0.524788288165111	0.25	True	False	0.0020232887406228233	-5.200046879891029	-0.9386939
ZNF121	ZNF121	False	False	False	10.5538326712365	0.25	True	True	0.03974893785276452	-3.4270695392135617	0.61058927
ZNF561	ZNF561	False	False	False	4.57947353552282	0.25	True	False	0.018701286736665854	-3.903495183750956	0.1942736
ZNF561-AS1	ZNF561-AS1	False	False	False	2.87541384267241	0.25	True	False	0.02432660523614221	-5.047187647188152	-0.80512065
ZNF562	ZNF562	False	False	False	7.82700744016084	0.25	True	False	0.039577218186342585	-3.874634983672249	0.21949254
ZNF846	ZNF846	False	False	False	2.70130761317295	0.25	True	False	0.016161060405835436	-5.038089958858623	-0.7971708
FBXL12	FBXL12	False	False	False	6.61800887296636	0.25	True	False	0.03199688558582057	-4.4451365136467915	-0.27902955
UBL5	UBL5	False	False	False	92.3024682682223	0.25	True	False	0.5917705113170239	-2.473511724666253	-1.0783684
PIN1	PIN1	False	False	False	33.5544816262239	0.25	True	False	0.21254447878151173	-3.1405000891681474	-1.0078336
SHFL	SHFL	False	False	False	15.440254088302	0.25	True	False	0.17880367688922055	-2.7961070596719972	0.072775744
ANGPTL6	ANGPTL6	False	False	False	0.714737897522146	0.25	True	False	0.002416303560272437	-5.558919894768435	-1.2522883
PPAN	PPAN	False	False	False	9.78017665645113	0.25	True	False	0.04448617663550112	-3.78226381222804	0.30020937
P2RY11	P2RY11	False	False	False	2.34227262914494	0.25	True	False	0.008806499975254562	-4.674121889327406	-0.47912413
EIF3G	EIF3G	False	False	False	80.8676134874089	0.25	True	False	0.5051075995416556	-2.5283415417248545	-1.1379181
DNMT1	DNMT1	False	False	False	38.4252283393337	0.25	True	True	0.17540886927248384	-2.058789440364686	0.95664334
S1PR2	S1PR2	False	False	False	0.94402831773397	0.25	True	False	0.009690061335693207	-5.723332728123312	-1.3959574
MRPL4	MRPL4	False	False	False	24.1498088754532	0.25	True	False	0.11633681339100516	-2.701952380737996	0.1856447
ICAM1	ICAM1	False	False	False	7.34909314456971	0.25	True	True	0.0837443984100472	-1.7686885797313612	2.0597343
ICAM4	ICAM4	False	False	False	5.69266143045533	0.25	True	False	0.009886488316460478	-1.7344399539448863	2.0896618
ICAM5	ICAM5	False	False	False	0.434475339200255	0.25	True	False	0.00024338388250988893	-3.129492363067065	0.8706215
ZGLP1	ZGLP1	False	False	False	1.83864902995459	0.25	True	False	0.013679834167314425	-4.332964871264655	-0.18101045
FDX2	FDX2	False	False	False	4.34417495581962	0.25	True	False	0.025718306658795827	-4.1814037257170416	-0.048571583
RAVER1	RAVER1	False	False	False	9.31040832089661	0.25	True	False	0.059952777946721686	-3.8488583094753364	0.24201702
ICAM3	ICAM3	False	False	False	46.3647480931203	0.25	True	False	0.30202791537981744	-3.146803156112192	-1.5446028
TYK2	TYK2	False	False	False	10.4083515769742	0.25	True	True	0.07674061735012969	-3.38932510230555	0.6435715
CDC37	CDC37	False	False	False	49.5253585830008	0.25	True	False	0.3028354094180802	-3.272155742893332	-1.704475
PDE4A	PDE4A	False	False	False	7.90573316527422	0.25	True	True	0.06024821609308373	-3.3479985630318705	0.6796839
KEAP1	KEAP1	False	False	False	6.2349881529926	0.25	True	False	0.0362509475995542	-3.5987180202595486	0.46059743
S1PR5	S1PR5	False	False	False	7.65682664410319	0.25	True	True	0.028864816137212562	-1.7987203291212277	2.0334918
ATG4D	ATG4D	False	False	False	9.32892450180943	0.25	True	False	0.04211466033185971	-3.9862570687415584	0.12195367
KRI1	KRI1	False	False	False	9.30334269167809	0.25	True	False	0.06785359340485049	-4.334877078265627	-0.1826814
CDKN2D	CDKN2D	False	False	False	52.6149426294149	0.25	True	False	0.27713232899718354	-2.769584380707667	-0.56521255
SLC44A2	SLC44A2	False	False	False	9.89550578320572	0.25	True	True	0.06083008969812233	-3.4245587056591744	0.6127833
ILF3-DT	ILF3-DT	False	False	False	23.8163767099629	0.25	True	False	0.1357250819310142	-3.755084047008162	-1.0768085
ILF3	ILF3	False	False	False	60.8095259705702	0.25	True	True	0.23755691129441245	-1.766611017390804	0.6316553
QTRT1	QTRT1	False	False	False	9.27219666011652	0.25	True	False	0.05335608733614098	-3.611614723474517	0.4493279
DNM2	DNM2	False	False	False	20.3817866313237	0.25	True	False	0.12617215958006597	-3.837359871851461	-1.1754375
TMED1	TMED1	False	False	False	8.89669126775709	0.25	True	False	0.053121049414927665	-3.90445404077865	0.19343571
C19orf38	C19orf38	False	False	False	15.1661833614877	0.25	True	True	0.25822869673186993	-1.0407279942689798	1.4978658
CARM1	CARM1	False	False	False	9.28020968120445	0.25	True	True	0.05341099168268422	-3.2962716824252616	0.7248845
YIPF2	YIPF2	False	False	False	9.12430211258025	0.25	True	False	0.04690076841588451	-3.870533353705916	0.22307667
TIMM29	TIMM29	False	False	False	9.27848111366507	0.25	True	False	0.04307055580607601	-4.341969836788794	-0.18887928
SMARCA4	SMARCA4	False	False	False	22.2887592521401	0.25	True	False	0.11991466816148434	-2.9447405716319963	-0.10540031
LDLR	LDLR	False	False	False	9.86700331293093	0.25	True	True	0.06918855325456735	-2.8880481420777944	1.081603
SPC24	SPC24	False	False	False	4.81166358759108	0.25	True	True	0.016350736983969133	-1.4035793037934632	2.3787785
KANK2	KANK2	False	False	False	3.53511204663319	0.25	True	False	0.012318832013369474	-2.412300406676244	1.4973263
DOCK6	DOCK6	False	False	False	0.418741959288479	0.25	True	False	0.0009586450812850638	-4.780531957035732	-0.57210857
AC011472.2	AC011472.2	False	False	False	2.89156330528225	0.25	True	False	0.012357864392264429	-4.079545191719715	0.040435594
RAB3D	RAB3D	False	False	False	7.76486833032745	0.25	True	True	0.03739544913552645	-3.145716373433413	0.8564444
AC011472.3	AC011472.3	False	False	False	0.469394193930548	0.25	True	False	0.0026306972120960226	-4.55549975283831	-0.3754684
TMEM205	TMEM205	False	False	False	22.1932114333657	0.25	True	True	0.1919473283831366	-1.9623913671354374	1.0722016
CCDC159	CCDC159	False	False	False	7.5598564359418	0.25	True	False	0.08097895216606167	-3.61562716946822	0.44582167
PLPPR2	PLPPR2	False	False	False	3.1332418931985	0.25	True	True	0.028682754979982066	-3.4362197503063157	0.6025935
SWSAP1	SWSAP1	False	False	False	2.95449368600613	0.25	True	False	0.02611428200036792	-5.590862356982456	-1.2802006
EPOR	EPOR	False	False	False	7.3374805174114	0.25	True	True	0.027908220566101163	-0.9056552820442727	2.81388
CCDC151	CCDC151	False	False	False	0.710233395923495	0.25	True	False	0.005191858779632001	-5.408610161698658	-1.120943
PRKCSH	PRKCSH	False	False	False	27.5277085572815	0.25	True	False	0.1530191632340674	-3.401270365244874	-0.6526704
ZNF653	ZNF653	False	False	False	0.617236233853303	0.25	True	False	0.0007999559789568763	-4.274144156607762	-0.12961107
ECSIT	ECSIT	False	False	False	9.58458697783589	0.25	True	False	0.05884487609938345	-4.420775939461687	-0.25774252
ELOF1	ELOF1	False	False	False	17.6836117659255	0.25	True	False	0.11394083498230949	-3.4677367260207466	-0.73234767
ZNF627	ZNF627	False	False	False	2.04431871771261	0.25	True	False	0.006420374293092015	-4.955033922858364	-0.7245939
ACP5	ACP5	False	False	False	4.54540274447155	0.25	True	True	0.024793177451020228	-3.405537943522771	0.62940425
ZNF823	ZNF823	False	False	False	0.636603559166087	0.25	True	False	0.0054582692750858195	-6.402895118382546	-1.9897803
ZNF441	ZNF441	False	False	False	2.11670715886657	0.25	True	False	0.009879898045126656	-3.7959430085628636	0.28825605
ZNF491	ZNF491	False	False	False	0.326312695305917	0.25	True	False	0.000579145470060204	-4.729384467323774	-0.5274143
ZNF440	ZNF440	False	False	False	2.97847777116393	0.25	True	False	0.010865571869663615	-3.5197127013657497	0.5296347
ZNF439	ZNF439	False	False	False	6.17713905281517	0.25	True	True	0.02656178315670395	-2.7581651385707344	1.1950989
ZNF69	ZNF69	False	False	False	1.59707788497857	0.25	True	False	0.00718056015010885	-4.643618024832934	-0.4524689
ZNF700	ZNF700	False	False	False	3.96953680353141	0.25	True	False	0.01862775367286487	-4.161679544814277	-0.031335976
ZNF763	ZNF763	False	False	False	0.865029012315843	0.25	True	False	0.00914279379893264	-6.32708432619843	-1.9235344
ZNF433-AS1	ZNF433-AS1	False	False	False	15.5654604339255	0.25	True	True	0.04971220196388345	-3.0098802608846835	0.9751423
ZNF433	ZNF433	False	False	False	1.26781268507494	0.25	True	False	0.00415558224456406	-4.3458146555987005	-0.192239
ZNF844	ZNF844	False	False	False	5.23751397582998	0.25	True	False	0.02597864457873476	-4.375349178862351	-0.21804719
ZNF20	ZNF20	False	False	False	0.743595250993837	0.25	True	False	0.001697669046616192	-4.817497675470784	-0.6044104
ZNF625	ZNF625	False	False	False	0.83953311521692	0.25	True	False	0.004412583082339446	-4.819182676812671	-0.60588276
ZNF136	ZNF136	False	False	False	11.5277982892024	0.25	True	False	0.045195558843124414	-4.187939922673254	-0.054283116
ZNF44	ZNF44	False	False	False	8.89947502769511	0.25	True	False	0.04217214848477774	-4.001537025419174	0.10860157
ZNF563	ZNF563	False	False	False	0.627756280233266	0.25	True	False	0.0027441376640280316	-4.872655206632303	-0.65260875
ZNF442	ZNF442	False	False	False	0.382174923490034	0.25	True	False	0.0013940592569673348	-5.400118173160836	-1.1135224
ZNF799	ZNF799	False	False	False	0.964458828203438	0.25	True	False	0.0022514338155038235	-5.168470224076538	-0.91110116
ZNF443	ZNF443	False	False	False	0.638113230783249	0.25	True	False	0.0017993136933105332	-4.933175853328446	-0.70549357
ZNF709	ZNF709	False	False	False	1.89092902605841	0.25	True	False	0.011913107699216025	-3.794296574292481	0.28969476
ZNF564	ZNF564	False	False	False	4.87914525773304	0.25	True	False	0.022737672680415846	-4.946498626728309	-0.7171354
ZNF490	ZNF490	False	False	False	3.00309823389873	0.25	True	False	0.015074662296578212	-5.158739606055587	-0.90259826
ZNF791	ZNF791	False	False	False	28.8224159531173	0.25	True	False	0.10820002055879166	-3.138997739451769	-0.33826822
MAN2B1	MAN2B1	False	False	False	27.7319146394092	0.25	True	True	0.17452490974691803	-1.923323876401701	1.1190342
WDR83	WDR83	False	False	False	6.02988110239341	0.25	True	False	0.035688331449423606	-5.273133770784898	-1.0025594
WDR83OS	WDR83OS	False	False	False	73.1009603135688	0.25	True	False	0.48305624810555303	-1.9739507165894323	-0.30031818
DHPS	DHPS	False	False	False	14.927175423136	0.25	True	False	0.09795400563739466	-4.417643916754424	-1.8710594
AC010422.2	AC010422.2	False	False	False	0.556173026475576	0.25	True	False	0.0018891384835017725	-5.1988282170670965	-0.9376289
FBXW9	FBXW9	False	False	False	3.27543050127891	0.25	True	False	0.007389819813513924	-3.3290135368427505	0.6962736
TNPO2	TNPO2	False	False	False	5.53874962498192	0.25	True	False	0.033802841386649095	-3.664632495916178	0.40299928
TRIR	TRIR	False	False	False	95.385018971886	0.25	True	False	0.49671587160147473	-3.377286336213146	-2.0599408
GET3	GET3	False	False	False	19.1692906331973	0.25	True	False	0.13763619579749256	-3.1101503907687182	-0.30368716
HOOK2	HOOK2	False	False	False	3.56550048469303	0.25	True	False	0.03034280238029778	-4.9308852994195815	-0.70349205
JUNB	JUNB	False	False	False	129.670510644929	0.25	True	False	0.8723660061733187	-0.7040907682970531	0.4547433
PRDX2	PRDX2	False	False	False	77.6549665449681	0.25	True	True	0.44299976342714337	-0.4718800893148618	1.5751042
RNASEH2A	RNASEH2A	False	False	False	0.669617991391527	0.25	True	False	0.004220074102937295	-4.489970453258118	-0.31820685
MAST1	MAST1	False	False	False	0.261192529525253	0.25	True	False	0.0013539017386536628	-5.094651867207542	-0.8465964
DNASE2	DNASE2	False	False	False	6.32614344446242	0.25	True	True	0.1447581320213621	-1.898592115798742	1.1486816
KLF1	KLF1	False	False	False	13.098765328212	0.25	True	True	0.03634227475231424	-0.2897321173772864	3.352093
GCDH	GCDH	False	False	False	7.35530211861756	0.25	True	False	0.036669452596214513	-3.920895065271732	0.17906904
SYCE2	SYCE2	False	False	False	0.607006106880058	0.25	True	False	0.0025111601477714406	-5.585964150446748	-1.2759204
FARSA	FARSA	False	False	False	9.40883827699094	0.25	True	True	0.06099046999967607	-3.1518855241224935	0.85105366
CALR	CALR	False	False	False	106.777304286376	0.25	True	False	0.6357730471307346	-1.2741474719671517	0.19358027
AC092069.1	AC092069.1	False	False	False	4.47733522297347	0.25	True	True	0.03831546548125409	-3.395194545886565	0.6384426
RAD23A	RAD23A	False	False	False	47.6754341842664	0.25	True	True	0.28454526178045536	-1.7779787834180691	0.6180899
GADD45GIP1	GADD45GIP1	False	False	False	52.3042098641134	0.25	True	False	0.32642766572800413	-2.3052252521227277	-0.47127
NFIX	NFIX	False	False	False	9.15423447193007	0.25	True	True	0.031778607202514686	-2.124753842033867	1.7485934
LYL1	LYL1	False	False	False	25.5535780690479	0.25	True	True	0.18715721673363117	-2.192139831969691	0.7967881
TRMT1	TRMT1	False	False	False	16.021735371185	0.25	True	True	0.17487901053979416	-1.9404370182704906	1.0985196
NACC1	NACC1	False	False	False	5.09727376591288	0.25	True	False	0.0311588146243663	-4.5835496647851155	-0.3999793
STX10	STX10	False	False	False	21.9168240313356	0.25	True	False	0.19821288844066626	-2.168093972966374	0.15255779
IER2	IER2	False	False	False	115.777626651421	0.25	True	False	0.6518339513537051	-1.6839316796702664	-0.26126388
AC011446.2	AC011446.2	False	False	False	0.410995693347134	0.25	True	False	0.006225054249581522	-6.52475332234837	-2.096264
CACNA1A	CACNA1A	False	False	False	2.3584241764353	0.25	True	False	0.032519982380553494	-3.9880567488477374	0.12038106
CCDC130	CCDC130	False	False	False	12.7564111593133	0.25	True	False	0.0882525296511839	-4.70558035393887	-0.50661355
MRI1	MRI1	False	False	False	4.76466249687391	0.25	True	False	0.03437639381219763	-4.714728124753015	-0.51460713
AC008686.1	AC008686.1	False	False	False	0.313916469278895	0.25	True	False	0.0013325415949703285	-5.236233208510159	-0.9703146
C19orf53	C19orf53	False	False	False	72.7766084507421	0.25	True	False	0.47009664179539135	-2.8461638711647845	-1.3893269
ZSWIM4	ZSWIM4	False	False	False	1.33528420812306	0.25	True	False	0.0066134064863626624	-5.470150828314919	-1.1747191
AC020916.1	AC020916.1	False	False	False	66.300673313578	0.25	True	True	0.36072379197373894	-0.7959153788850195	1.4536755
NANOS3	NANOS3	False	False	False	0.357666019824221	0.25	True	False	0.0022142786995733516	-5.934092356578809	-1.5801258
C19orf57	C19orf57	False	False	False	0.577545887342911	0.25	True	False	0.00019543262144305958	-2.4711493921722014	1.4459022
CC2D1A	CC2D1A	False	False	False	5.8782953893741	0.25	True	False	0.04558639409524688	-5.0722717870345315	-0.82703996
DCAF15	DCAF15	False	False	False	9.02036476291123	0.25	True	False	0.045894038124697965	-4.482606732369452	-0.3117722
RFX1	RFX1	False	False	False	6.99730909445415	0.25	True	False	0.05151714437175989	-5.040892042746465	-0.7996194
AC022098.4	AC022098.4	False	False	False	0.433618254906442	0.25	True	False	0.0008365305282515207	-4.995032091705697	-0.7595455
IL27RA	IL27RA	False	False	False	9.74802318945855	0.25	True	False	0.07862814392188974	-3.9330128953200587	0.1684801
MISP3	MISP3	False	False	False	0.949470478010472	0.25	True	False	0.0064309669049620625	-5.476097210366033	-1.1799153
SAMD1	SAMD1	False	False	False	13.9507792032314	0.25	True	True	0.07682858470932892	-2.498155209662321	1.4223037
PRKACA	PRKACA	False	False	False	12.2492189605668	0.25	True	False	0.10783167552290243	-2.666172966236302	0.22853567
ASF1B	ASF1B	False	False	False	4.30425544256694	0.25	True	True	0.01305140507718952	-2.7503474463925324	1.2019302
AC022098.1	AC022098.1	False	False	False	3.07601857328295	0.25	True	False	0.02889803728046484	-4.196756425482887	-0.06198725
ADGRL1	ADGRL1	False	False	False	1.37346385784746	0.25	True	False	0.012360338935630943	-4.904136991380626	-0.68011856
ADGRE5	ADGRE5	False	False	False	52.247430775175	0.25	True	False	0.41026925523224467	-1.335677805456571	0.49660262
DDX39A	DDX39A	False	False	False	30.0992562970975	0.25	True	False	0.15085111141336274	-2.79508206579895	0.07400447
PKN1	PKN1	False	False	False	31.0398342415103	0.25	True	False	0.2005289004925233	-3.0659131021944397	-0.9188275
AC008569.2	AC008569.2	False	False	False	1.61372730864969	0.25	True	False	0.011433888173663125	-5.779734649254886	-1.4452431
GIPC1	GIPC1	False	False	False	3.34737739671374	0.25	True	False	0.027985146945000913	-4.82968408777474	-0.61505926
DNAJB1	DNAJB1	False	False	False	34.879785817625	0.25	True	True	0.3927476899315011	-1.2599406868549887	0.86186635
TECR	TECR	False	False	False	28.774831911449	0.25	True	False	0.205029231110601	-3.0358007023927613	-0.88289374
NDUFB7	NDUFB7	False	False	False	63.5921956686471	0.25	True	False	0.4407617310263916	-2.2515901783255527	-0.6469672
CLEC17A	CLEC17A	False	False	False	0.606896509713703	0.25	True	False	0.006090899584126592	-3.327573509029773	0.697532
ADGRE3	ADGRE3	False	False	False	0.49528761850424	0.25	True	False	0.002238569076981551	-4.931259763755136	-0.7038193
ZNF333	ZNF333	False	False	False	5.22744942438728	0.25	True	False	0.0324113188189445	-5.605745692270649	-1.2932062
ADGRE2	ADGRE2	False	False	False	9.48096807027975	0.25	True	True	0.04803043560538508	-2.8775702110506205	1.0907589
ILVBL	ILVBL	False	False	False	4.02861473325876	0.25	True	False	0.02162631515204815	-4.670522175788356	-0.47597858
BRD4	BRD4	False	False	False	45.6953153008407	0.25	True	False	0.2470055691641811	-3.4438525317094095	-1.36983
AKAP8	AKAP8	False	False	False	18.9312923128737	0.25	True	False	0.09663130510657214	-3.7741849846567552	0.3072689
AKAP8L	AKAP8L	False	False	False	23.3779209011235	0.25	True	False	0.1430733758281016	-3.8684245103551556	-1.2126765
WIZ	WIZ	False	False	False	4.59443870325717	0.25	True	False	0.025113464540040206	-5.0877440766049435	-0.84056014
RASAL3	RASAL3	False	False	False	12.2047452059396	0.25	True	True	0.08513197229739415	-3.112190464911044	0.8857404
PGLYRP2	PGLYRP2	False	False	False	0.372338426873301	0.25	True	False	0.005545398203433942	-5.605554356664183	-1.293039
CYP4F3	CYP4F3	False	False	False	0.57888972251239	0.25	True	False	0.0016158605688989809	-4.9529926847323	-0.72281015
