index,Pair.Name,protein_name_a,Ligand.Name,protein_name_b,Receptor.Name,complex_pair,partner_a,partner_b,source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,sources,references,curation_effort,n_references,n_resources,annotation_strategy,db,True_LR
4428,CHRD_BMP6,CHRD,chordin,BMP6,bone morphogenetic protein 6,,Q9H2X0,P22004,OmniPath,P22004,CHRD,BMP6,1,0,1,1,0,1,CellChatDB-cofactors;Wang,,0,0,2,LR,LR,False
4429,CHRD_BMP7,CHRD,chordin,BMP7,bone morphogenetic protein 7,,Q9H2X0,P18075,OmniPath,P18075,CHRD,BMP7,1,0,1,1,0,1,CellChatDB-cofactors;Wang,,0,0,2,LR,LR,False
4430,CHRD_BMP8A,CHRD,chordin,BMP8A,bone morphogenetic protein 8a,,Q9H2X0,Q7Z5Y6,OmniPath,Q7Z5Y6,CHRD,BMP8A,1,0,1,1,0,1,CellChatDB-cofactors;Wang,,0,0,2,LR,LR,False
4431,CHRD_BMP8B,CHRD,chordin,BMP8B,bone morphogenetic protein 8b,,Q9H2X0,P34820,OmniPath,P34820,CHRD,BMP8B,1,0,1,1,0,1,CellChatDB-cofactors;Wang,,0,0,2,LR,LR,False
4432,CHRD_GDF5,CHRD,chordin,GDF5,growth differentiation factor 5,,Q9H2X0,P43026,OmniPath,P43026,CHRD,GDF5,1,0,1,1,0,1,CellChatDB-cofactors;Wang,,0,0,2,LR,LR,False
4433,CHRD_GDF6,CHRD,chordin,GDF6,growth differentiation factor 6,,Q9H2X0,Q6KF10,OmniPath,Q6KF10,CHRD,GDF6,1,0,1,1,0,1,CellChatDB-cofactors;Wang,,0,0,2,LR,LR,False
4434,CHRD_GDF7,CHRD,chordin,GDF7,growth differentiation factor 7,,Q9H2X0,Q7Z4P5,OmniPath,Q7Z4P5,CHRD,GDF7,1,0,1,1,0,1,CellChatDB-cofactors;Wang,,0,0,2,LR,LR,False
4435,CISH_EPOR,CISH,cytokine inducible SH2 containing protein,EPOR,erythropoietin receptor,,Q9NSE2,P19235,OmniPath,P19235,CISH,EPOR,1,0,0,0,0,0,BioGRID;Cellinker;HPRD;InnateDB;Lit-BM-17;Wang,BioGRID:7796808;Cellinker:28038963;HPRD:15644415;HPRD:7796808;HPRD:9774439;InnateDB:9774439;Lit-BM-17:11781573;Lit-BM-17:15644415;Lit-BM-17:16961462;Lit-BM-17:7796808,10,6,6,LR,LR,False
4436,CLCF1_SORL1,CLCF1,cardiotrophin like cytokine factor 1,SORL1,sortilin related receptor 1,,Q9UBD9,Q92673,OmniPath,Q92673,CLCF1,SORL1,1,0,0,0,0,0,Cellinker,Cellinker:26858303,1,1,1,LR,both,False
4437,CLDN1_CLDN2,CLDN1,claudin 1,CLDN2,claudin 2,,O95832,P57739,OmniPath,P57739,CLDN1,CLDN2,1,0,0,0,0,0,CellCall;Cellinker;Wang,Cellinker:21098027,1,1,3,LR,LR,False
4438,CLDN14_CLDN16,CLDN14,claudin 14,CLDN16,claudin 16,,O95500,Q9Y5I7,OmniPath,Q9Y5I7,CLDN14,CLDN16,1,0,0,0,0,0,CellCall;Cellinker;Wang,Cellinker:29782346,1,1,3,LR,LR,False
4441,CLDN4_EFNB1,CLDN4,claudin 4,EFNB1,ephrin B1,,O14493,P98172,OmniPath,P98172,CLDN4,EFNB1,1,0,0,0,0,0,Cellinker,Cellinker:16211011,1,1,1,LR,LR,False
4444,CLEC2L_KLRB1,CLEC2L,C-type lectin domain family 2 member L,KLRB1,killer cell lectin like receptor B1,,P0C7M8,Q12918,OmniPath,Q12918,CLEC2L,KLRB1,1,0,0,0,0,0,CellChatDB,CellChatDB:24223577,1,1,1,LR,both,False
4445,CLEC4G_LAG3,CLEC4G,C-type lectin domain family 4 member G,LAG3,lymphocyte activating 3,,Q6UXB4,P18627,OmniPath,P18627,CLEC4G,LAG3,1,0,0,0,0,0,ICELLNET;connectomeDB2020,ICELLNET:24769443;connectomeDB2020:24769443,2,1,2,LR,both,False
4446,CLMP_JAML,CLMP,CXADR like membrane protein,JAML,junction adhesion molecule like,,Q9H6B4,Q86YT9,OmniPath,Q86YT9,CLMP,JAML,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4448,CNTFR_LILRB4,CNTFR,ciliary neurotrophic factor receptor,LILRB4,leukocyte immunoglobulin like receptor B4,,P26992,Q8NHJ6,OmniPath,Q8NHJ6,CNTFR,LILRB4,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4451,CNTN1_IL23R,CNTN1,contactin 1,IL23R,interleukin 23 receptor,,Q12860,Q5VWK5,OmniPath,Q5VWK5,CNTN1,IL23R,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4454,CNTN1_NRCAM,CNTN1,contactin 1,NRCAM,neuronal cell adhesion molecule,,Q12860,Q92823,OmniPath,Q92823,CNTN1,NRCAM,1,1,0,1,1,0,CellChatDB;Cellinker;Wang;Wojtowicz2020,Cellinker:32589946,1,1,4,LR,LR,False
4455,CNTN1_PCDHB7,CNTN1,contactin 1,PCDHB7,protocadherin beta 7,,Q12860,Q9Y5E2,OmniPath,Q9Y5E2,CNTN1,PCDHB7,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4456,CNTN1_SGCG,CNTN1,contactin 1,SGCG,sarcoglycan gamma,,Q12860,Q13326,OmniPath,Q13326,CNTN1,SGCG,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4458,CNTN4_LVRN,CNTN4,contactin 4,LVRN,laeverin,,Q8IWV2,Q6Q4G3,OmniPath,Q6Q4G3,CNTN4,LVRN,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,both,False
4461,CNTN5_PTPRG,CNTN5,contactin 5,PTPRG,protein tyrosine phosphatase receptor type G,,O94779,P23470,OmniPath,P23470,CNTN5,PTPRG,1,0,0,0,0,0,Cellinker,Cellinker:20133774,1,1,1,LR,LR,False
4462,CNTN5_SLAMF1,CNTN5,contactin 5,SLAMF1,signaling lymphocytic activation molecule family member 1,,O94779,Q13291,OmniPath,Q13291,CNTN5,SLAMF1,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,LR,False
4463,CNTN5_SPACA6,CNTN5,contactin 5,SPACA6,sperm acrosome associated 6,,O94779,W5XKT8,OmniPath,W5XKT8,CNTN5,SPACA6,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,LR,False
4464,CNTN5_TMEM81,CNTN5,contactin 5,TMEM81,transmembrane protein 81,,O94779,Q6P7N7,OmniPath,Q6P7N7,CNTN5,TMEM81,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,LR,False
4465,COL1A1_SDC4,COL1A1,collagen type I alpha 1 chain,SDC4,syndecan 4,,P02452,P31431,OmniPath,P31431,COL1A1,SDC4,1,1,0,1,1,0,CellChatDB;Wang,,0,0,2,LR,LR,False
4466,COL1A1_TMPRSS6,COL1A1,collagen type I alpha 1 chain,TMPRSS6,transmembrane serine protease 6,,P02452,Q8IU80,OmniPath,Q8IU80,COL1A1,TMPRSS6,1,0,0,0,0,0,Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;iTALK;talklr,Baccin2019:12149247;Cellinker:12149247;HPRD:12149247;LRdb:12149247,4,1,9,LR,LR,False
4467,COL1A2_SDC4,COL1A2,collagen type I alpha 2 chain,SDC4,syndecan 4,,P08123,P31431,OmniPath,P31431,COL1A2,SDC4,1,1,0,1,1,0,CellChatDB;Wang,,0,0,2,LR,LR,False
4468,COL2A1_MAG,COL2A1,collagen type II alpha 1 chain,MAG,myelin associated glycoprotein,,P02458,P20916,OmniPath,P20916,COL2A1,MAG,1,0,0,0,0,0,Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr,Baccin2019:2446864;Cellinker:2446864;HPRD:2446864;LRdb:2446864;connectomeDB2020:2446864,5,1,10,LR,both,False
4469,COL2A1_SDC4,COL2A1,collagen type II alpha 1 chain,SDC4,syndecan 4,,P02458,P31431,OmniPath,P31431,COL2A1,SDC4,1,1,0,1,1,0,CellChatDB;Wang,,0,0,2,LR,LR,False
4470,COL3A1_MAG,COL3A1,collagen type III alpha 1 chain,MAG,myelin associated glycoprotein,,P02461,P20916,OmniPath,P20916,COL3A1,MAG,1,0,0,0,0,0,Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr,Baccin2019:2446864;Cellinker:2446864;HPRD:2446864;LRdb:2446864;connectomeDB2020:2446864,5,1,10,LR,both,False
4471,COL4A1_SDC4,COL4A1,collagen type IV alpha 1 chain,SDC4,syndecan 4,,P02462,P31431,OmniPath,P31431,COL4A1,SDC4,1,1,0,1,1,0,CellChatDB;Wang,,0,0,2,LR,LR,False
4472,COL4A2_SDC4,COL4A2,collagen type IV alpha 2 chain,SDC4,syndecan 4,,P08572,P31431,OmniPath,P31431,COL4A2,SDC4,1,1,0,1,1,0,CellChatDB;Wang,,0,0,2,LR,LR,False
4474,COL4A4_SDC4,COL4A4,collagen type IV alpha 4 chain,SDC4,syndecan 4,,P53420,P31431,OmniPath,P31431,COL4A4,SDC4,1,1,0,1,1,0,CellChatDB;Wang,,0,0,2,LR,LR,False
4475,COL4A5_SDC4,COL4A5,collagen type IV alpha 5 chain,SDC4,syndecan 4,,P29400,P31431,OmniPath,P31431,COL4A5,SDC4,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,LR,False
4477,COL6A1_SDC4,COL6A1,collagen type VI alpha 1 chain,SDC4,syndecan 4,,P12109,P31431,OmniPath,P31431,COL6A1,SDC4,1,1,0,1,1,0,CellChatDB;Wang,,0,0,2,LR,LR,False
4478,COL6A2_SDC4,COL6A2,collagen type VI alpha 2 chain,SDC4,syndecan 4,,P12110,P31431,OmniPath,P31431,COL6A2,SDC4,1,1,0,1,1,0,CellChatDB;Wang,,0,0,2,LR,LR,False
4479,COL6A3_SDC4,COL6A3,collagen type VI alpha 3 chain,SDC4,syndecan 4,,P12111,P31431,OmniPath,P31431,COL6A3,SDC4,1,1,0,1,1,0,CellChatDB;Wang,,0,0,2,LR,LR,False
4480,COL6A5_SDC4,COL6A5,collagen type VI alpha 5 chain,SDC4,syndecan 4,,A8TX70,P31431,OmniPath,P31431,COL6A5,SDC4,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,LR,False
4481,COL6A6_SDC4,COL6A6,collagen type VI alpha 6 chain,SDC4,syndecan 4,,A6NMZ7,P31431,OmniPath,P31431,COL6A6,SDC4,1,1,0,1,1,0,CellChatDB;Wang,,0,0,2,LR,LR,False
4482,COL9A1_MAG,COL9A1,collagen type IX alpha 1 chain,MAG,myelin associated glycoprotein,,P20849,P20916,OmniPath,P20916,COL9A1,MAG,1,0,0,0,0,0,Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr,Baccin2019:2446864;Cellinker:2446864;HPRD:2446864;LRdb:2446864;connectomeDB2020:2446864,5,1,10,LR,both,False
4483,COL9A1_SDC4,COL9A1,collagen type IX alpha 1 chain,SDC4,syndecan 4,,P20849,P31431,OmniPath,P31431,COL9A1,SDC4,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,LR,False
4484,COL9A2_MAG,COL9A2,collagen type IX alpha 2 chain,MAG,myelin associated glycoprotein,,Q14055,P20916,OmniPath,P20916,COL9A2,MAG,1,0,0,0,0,0,Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;talklr,Baccin2019:2446864;Cellinker:2446864;HPRD:2446864;LRdb:2446864;connectomeDB2020:2446864,5,1,10,LR,both,False
4485,COL9A2_SDC4,COL9A2,collagen type IX alpha 2 chain,SDC4,syndecan 4,,Q14055,P31431,OmniPath,P31431,COL9A2,SDC4,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,LR,False
4486,COL9A3_MAG,COL9A3,collagen type IX alpha 3 chain,MAG,myelin associated glycoprotein,,Q14050,P20916,OmniPath,P20916,COL9A3,MAG,1,0,0,0,0,0,CellTalkDB;Cellinker;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr,CellTalkDB:32196115;Cellinker:2446864;HPRD:2446864;LRdb:2446864;connectomeDB2020:2446864,5,2,8,LR,both,False
4487,COL9A3_SDC4,COL9A3,collagen type IX alpha 3 chain,SDC4,syndecan 4,,Q14050,P31431,OmniPath,P31431,COL9A3,SDC4,1,0,0,0,0,0,CellChatDB,,0,0,1,LR,LR,False
4488,COMP_COL1A1,COMP,cartilage oligomeric matrix protein,COL1A1,collagen type I alpha 1 chain,,P49747,P02452,OmniPath,P02452,COMP,COL1A1,1,0,0,0,0,0,Cellinker,Cellinker:27318326,1,1,1,LR,LR,False
4489,COMP_COL1A2,COMP,cartilage oligomeric matrix protein,COL1A2,collagen type I alpha 2 chain,,P49747,P08123,OmniPath,P08123,COMP,COL1A2,1,0,0,0,0,0,Cellinker,Cellinker:27318326,1,1,1,LR,LR,False
4490,COMP_SDC4,COMP,cartilage oligomeric matrix protein,SDC4,syndecan 4,,P49747,P31431,OmniPath,P31431,COMP,SDC4,1,1,0,1,1,0,CellChatDB;Wang,,0,0,2,LR,LR,False
4491,COPA_SORT1,COPA,COPI coat complex subunit alpha,SORT1,sortilin 1,,P53621,Q99523,OmniPath,Q99523,COPA,SORT1,1,0,0,0,0,0,CellPhoneDB;IMEx_CellPhoneDB;InnateDB-All_CellPhoneDB;IntAct_CellPhoneDB;MatrixDB_CellPhoneDB,,0,0,1,LR,LR,False
4492,CORIN_KIRREL1,CORIN,"corin, serine peptidase",KIRREL1,kirre like nephrin family adhesion molecule 1,,Q9Y5Q5,Q96J84,OmniPath,Q96J84,CORIN,KIRREL1,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4493,CORIN_LRRC4C,CORIN,"corin, serine peptidase",LRRC4C,leucine rich repeat containing 4C,,Q9Y5Q5,Q9HCJ2,OmniPath,Q9HCJ2,CORIN,LRRC4C,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4494,CP_SLC40A1,CP,ceruloplasmin,SLC40A1,solute carrier family 40 member 1,,P00450,Q9NP59,OmniPath,Q9NP59,CP,SLC40A1,1,0,0,0,0,0,CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;connectomeDB2020;iTALK;talklr,CellTalkDB:24921009;LRdb:24921009;Ramilowski2015:24921009;connectomeDB2020:24921009;talklr:24921009,5,1,7,LR,both,False
4495,CPNE3_ERBB2,CPNE3,copine 3,ERBB2,erb-b2 receptor tyrosine kinase 2,,O75131,P04626,OmniPath,P04626,CPNE3,ERBB2,1,0,0,0,0,0,Cellinker,Cellinker:20010870,1,1,1,LR,LR,False
4496,CR2_CD81,CR2,complement C3d receptor 2,CD81,CD81 molecule,,P20023,P60033,OmniPath,P60033,CR2,CD81,1,0,0,0,0,0,Cellinker;NetPath;Wang,Cellinker:7688513;NetPath:9597125,2,2,3,LR,LR,False
4497,CR2_ILDR1,CR2,complement C3d receptor 2,ILDR1,immunoglobulin like domain containing receptor 1,,P20023,Q86SU0,OmniPath,Q86SU0,CR2,ILDR1,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4498,CRISP2_CATSPER1,CRISP2,cysteine rich secretory protein 2,CATSPER1,cation channel sperm associated 1,,P16562,Q8NEC5,OmniPath,Q8NEC5,CRISP2,CATSPER1,1,0,0,0,0,0,CellTalkDB,CellTalkDB:30759213,1,1,1,LR,both,False
4499,CRKL_EPOR,CRKL,"CRK like proto-oncogene, adaptor protein",EPOR,erythropoietin receptor,,P46109,P19235,OmniPath,P19235,CRKL,EPOR,1,0,0,0,0,0,Cellinker;HPRD,Cellinker:11443118;HPRD:11443118,2,1,2,LR,LR,False
4500,CRLF1_CNTFR,CRLF1,cytokine receptor like factor 1,CNTFR,ciliary neurotrophic factor receptor,,O75462,P26992,OmniPath,P26992,CRLF1,CNTFR,1,1,0,1,1,0,Guide2Pharma;HPRD;connectomeDB2020,HPRD:10966616;connectomeDB2020:23355913,2,2,3,LR,both,False
4501,CRLF1_IL6ST,CRLF1,cytokine receptor like factor 1,IL6ST,interleukin 6 cytokine family signal transducer,,O75462,P40189,OmniPath,P40189,CRLF1,IL6ST,1,1,0,1,1,0,Guide2Pharma;scConnect,,0,0,2,LR,both,False
4502,CRLF1_LIFR,CRLF1,cytokine receptor like factor 1,LIFR,LIF receptor subunit alpha,,O75462,P42702,OmniPath,P42702,CRLF1,LIFR,1,1,0,1,1,0,Guide2Pharma,,0,0,1,LR,LR,False
4503,CRTAM_MUC15,CRTAM,cytotoxic and regulatory T cell molecule,MUC15,"mucin 15, cell surface associated",,O95727,Q8N387,OmniPath,Q8N387,CRTAM,MUC15,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4504,CSF1R_LY6G6F,CSF1R,colony stimulating factor 1 receptor,LY6G6F,lymphocyte antigen 6 family member G6F,,P07333,Q5SQ64,OmniPath,Q5SQ64,CSF1R,LY6G6F,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4505,CSF1R_PRLR,CSF1R,colony stimulating factor 1 receptor,PRLR,prolactin receptor,,P07333,P16471,OmniPath,P16471,CSF1R,PRLR,1,0,0,0,0,0,Cellinker,Cellinker:10692427,1,1,1,LR,LR,False
4506,CSF1R_PRTG,CSF1R,colony stimulating factor 1 receptor,PRTG,protogenin,,P07333,Q2VWP7,OmniPath,Q2VWP7,CSF1R,PRTG,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4507,CSF1R_TEK,CSF1R,colony stimulating factor 1 receptor,TEK,TEK receptor tyrosine kinase,,P07333,Q02763,OmniPath,Q02763,CSF1R,TEK,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4508,CSF2RB_ILDR2,CSF2RB,colony stimulating factor 2 receptor subunit beta,ILDR2,immunoglobulin like domain containing receptor 2,,P32927,Q71H61,OmniPath,Q71H61,CSF2RB,ILDR2,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4509,CSF3R_CD244,CSF3R,colony stimulating factor 3 receptor,CD244,CD244 molecule,,Q99062,Q9BZW8,OmniPath,Q9BZW8,CSF3R,CD244,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4511,CTLA4_FAM200A,CTLA4,cytotoxic T-lymphocyte associated protein 4,FAM200A,family with sequence similarity 200 member A,,P16410,Q8TCP9,OmniPath,Q8TCP9,CTLA4,FAM200A,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4512,CTLA4_PCDHGB4,CTLA4,cytotoxic T-lymphocyte associated protein 4,PCDHGB4,"protocadherin gamma subfamily B, 4",,P16410,Q9UN71,OmniPath,Q9UN71,CTLA4,PCDHGB4,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4513,CTLA4_SIGLEC10,CTLA4,cytotoxic T-lymphocyte associated protein 4,SIGLEC10,sialic acid binding Ig like lectin 10,,P16410,Q96LC7,OmniPath,Q96LC7,CTLA4,SIGLEC10,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,LR,False
4514,CTLA4_WBP1,CTLA4,cytotoxic T-lymphocyte associated protein 4,WBP1,WW domain binding protein 1,,P16410,Q96G27,OmniPath,Q96G27,CTLA4,WBP1,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4515,CTNNB1_AQP1,CTNNB1,catenin beta 1,AQP1,aquaporin 1 (Colton blood group),,P35222,P29972,OmniPath,P29972,CTNNB1,AQP1,1,0,0,0,0,0,Cellinker,Cellinker:19584911,1,1,1,LR,LR,False
4516,CTTN_ENG,CTTN,cortactin,ENG,endoglin,,Q14247,P17813,OmniPath,P17813,CTTN,ENG,1,0,0,0,0,0,Cellinker,Cellinker:31540324,1,1,1,LR,LR,False
4517,CXCL10_SDC4,CXCL10,C-X-C motif chemokine ligand 10,SDC4,syndecan 4,,P02778,P31431,OmniPath,P31431,CXCL10,SDC4,1,0,0,0,0,0,Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;connectomeDB2020;iTALK;talklr,Baccin2019:20484822;Cellinker:20484822;LRdb:20484822;Ramilowski2015:20484822;connectomeDB2020:20484822;talklr:20484822,6,1,9,LR,both,False
4518,CXCL12_SDC4,CXCL12,C-X-C motif chemokine ligand 12,SDC4,syndecan 4,,P48061,P31431,OmniPath,P31431,CXCL12,SDC4,1,0,0,0,0,0,Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr,Baccin2019:19695308;CellTalkDB:32196115,2,2,6,LR,both,False
4519,CXCL16_ADRA2A,CXCL16,C-X-C motif chemokine ligand 16,ADRA2A,adrenoceptor alpha 2A,,Q9H2A7,P08913,OmniPath,P08913,CXCL16,ADRA2A,1,0,0,0,0,0,CellTalkDB;LRdb;Reactome_LRdb,CellTalkDB:32196115,1,1,2,LR,both,False
4520,CXCL16_CXCR6,CXCL16,C-X-C motif chemokine ligand 16,CXCR6,C-X-C motif chemokine receptor 6,,Q9H2A7,O00574,OmniPath,O00574,CXCL16,CXCR6,1,1,0,1,1,0,Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SPIKE;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr,Baccin2019:11017100;Baccin2019:11290797;Baccin2019:14625285;CellTalkDB:14625285;Cellinker:11017100;Cellinker:11290797;Cellinker:14625285;Guide2Pharma:11290797;HPMR:14625285;HPRD:11017100;HPRD:11290797;ICELLNET:22633458;LRdb:11017100;LRdb:11290797;LRdb:14625285;SPIKE:14625285;connectomeDB2020:11017100;connectomeDB2020:11290797;connectomeDB2020:14625285;scConnect:11290797,20,4,20,LR,both,False
4521,CXCL16_GRM7,CXCL16,C-X-C motif chemokine ligand 16,GRM7,glutamate metabotropic receptor 7,,Q9H2A7,Q14831,OmniPath,Q14831,CXCL16,GRM7,1,0,0,0,0,0,CellTalkDB;LRdb;Reactome_LRdb,CellTalkDB:32196115,1,1,2,LR,both,False
4522,CXCL16_MTNR1A,CXCL16,C-X-C motif chemokine ligand 16,MTNR1A,melatonin receptor 1A,,Q9H2A7,P48039,OmniPath,P48039,CXCL16,MTNR1A,1,0,0,0,0,0,CellTalkDB;LRdb;Reactome_LRdb,CellTalkDB:32196115,1,1,2,LR,both,False
4526,DAG1_SARAF,DAG1,dystroglycan 1,SARAF,store-operated calcium entry associated regulatory factor,,Q14118,Q96BY9,OmniPath,Q96BY9,DAG1,SARAF,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4528,DCC_VSIG4,DCC,DCC netrin 1 receptor,VSIG4,V-set and immunoglobulin domain containing 4,,P43146,Q9Y279,OmniPath,Q9Y279,DCC,VSIG4,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,LR,False
4532,DCN_TGFB2,DCN,decorin,TGFB2,transforming growth factor beta 2,,P07585,P61812,OmniPath,P61812,DCN,TGFB2,1,0,1,1,0,1,CellChatDB-cofactors;Wang,,0,0,2,LR,LR,False
4533,DCN_TGFB3,DCN,decorin,TGFB3,transforming growth factor beta 3,,P07585,P10600,OmniPath,P10600,DCN,TGFB3,1,0,1,1,0,1,CellChatDB-cofactors;Wang,,0,0,2,LR,LR,False
4534,DDR1_LY6G6F,DDR1,discoidin domain receptor tyrosine kinase 1,LY6G6F,lymphocyte antigen 6 family member G6F,,Q08345,Q5SQ64,OmniPath,Q5SQ64,DDR1,LY6G6F,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LR,False
4536,PTCH1_SMO,PTCH1,patched 1,SMO,"smoothened, frizzled class receptor",DHH_PTCH1_SMO,Q13635,Q99835,OmniPath,COMPLEX:Q13635_Q99835,DHH,PTCH1_SMO,1,0,0,0,0,0,CellChatDB,CellChatDB:25701396,1,1,1,LR,both,False
4538,DKK1_WNT1,DKK1,dickkopf WNT signaling pathway inhibitor 1,WNT1,Wnt family member 1,,O94907,P04628,OmniPath,P04628,DKK1,WNT1,1,0,1,1,0,1,ACSN;CellChatDB-cofactors;Wang,ACSN:11448771;ACSN:17804805;ACSN:22807036,3,3,3,LR,LR,False
4539,DKK1_WNT10A,DKK1,dickkopf WNT signaling pathway inhibitor 1,WNT10A,Wnt family member 10A,,O94907,Q9GZT5,OmniPath,Q9GZT5,DKK1,WNT10A,1,0,1,1,0,1,ACSN;CellChatDB-cofactors,ACSN:11448771;ACSN:17804805;ACSN:22807036,3,3,2,LR,LR,False
4540,DKK1_WNT10B,DKK1,dickkopf WNT signaling pathway inhibitor 1,WNT10B,Wnt family member 10B,,O94907,O00744,OmniPath,O00744,DKK1,WNT10B,1,0,1,1,0,1,ACSN;CellChatDB-cofactors,ACSN:11448771;ACSN:17804805;ACSN:22807036,3,3,2,LR,LR,False
4541,DKK1_WNT16,DKK1,dickkopf WNT signaling pathway inhibitor 1,WNT16,Wnt family member 16,,O94907,Q9UBV4,OmniPath,Q9UBV4,DKK1,WNT16,1,0,1,1,0,1,ACSN;CellChatDB-cofactors,ACSN:11448771;ACSN:17804805;ACSN:22807036,3,3,2,LR,LR,False
4542,DKK1_WNT2,DKK1,dickkopf WNT signaling pathway inhibitor 1,WNT2,Wnt family member 2,,O94907,P09544,OmniPath,P09544,DKK1,WNT2,1,0,1,1,0,1,ACSN;CellChatDB-cofactors,ACSN:11448771;ACSN:17804805;ACSN:22807036,3,3,2,LR,LR,False
4543,DKK1_WNT2B,DKK1,dickkopf WNT signaling pathway inhibitor 1,WNT2B,Wnt family member 2B,,O94907,Q93097,OmniPath,Q93097,DKK1,WNT2B,1,0,1,1,0,1,ACSN;CellChatDB-cofactors,ACSN:11448771;ACSN:17804805;ACSN:22807036,3,3,2,LR,LR,False
4544,DKK1_WNT3,DKK1,dickkopf WNT signaling pathway inhibitor 1,WNT3,Wnt family member 3,,O94907,P56703,OmniPath,P56703,DKK1,WNT3,1,0,1,1,0,1,ACSN;CellChatDB-cofactors,ACSN:11448771;ACSN:17804805;ACSN:22807036,3,3,2,LR,LR,False
