Unnamed: 0,True_LR,Pair.Name,Ligand,Ligand.Name,Receptor,Receptor.Name,complex_pair,source,target,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,sources,references,curation_effort,n_references,n_resources,annotation_strategy,partner_a,partner_b
11211,False,NRXN3_FGFRL1,NRXN3,neurexin 3,FGFRL1,fibroblast growth factor receptor like 1,,community,Q8N441,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,NRXN3,FGFRL1
11221,False,LDLR_LRRC4C,LDLR,low density lipoprotein receptor,LRRC4C,leucine rich repeat containing 4C,,community,Q9HCJ2,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LDLR,LRRC4C
11231,False,IL2RG_CADM3,IL2RG,interleukin 2 receptor subunit gamma,CADM3,cell adhesion molecule 3,,community,Q8N126,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,IL2RG,CADM3
11241,False,VWF_COL4A6,VWF,von Willebrand factor,COL4A6,collagen type IV alpha 6 chain,,community,Q14031,1,0,0,0,0,0,Cellinker,Cellinker:19286885,1,1,1,LR,VWF,COL4A6
11251,False,LRIT1_FCRL1,LRIT1,"leucine rich repeat, Ig-like and transmembrane domains 1",FCRL1,Fc receptor like 1,,community,Q96LA6,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LRIT1,FCRL1
11261,False,ICOSLG_NTM,ICOSLG,inducible T cell costimulator ligand,NTM,neurotrimin,,community,Q9P121,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,ICOSLG,NTM
11271,False,TJP1_CLDN5,TJP1,tight junction protein 1,CLDN5,claudin 5,,community,O00501,1,0,0,0,0,0,Cellinker;HPRD;Wang,Cellinker:10601346;HPRD:10601346,2,1,3,LR,TJP1,CLDN5
11281,False,NCAM1_PTPRS,NCAM1,neural cell adhesion molecule 1,PTPRS,protein tyrosine phosphatase receptor type S,,community,Q13332,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,NCAM1,PTPRS
11291,False,HTR1D_HTR1A,HTR1D,5-hydroxytryptamine receptor 1D,HTR1A,5-hydroxytryptamine receptor 1A,,community,P08908,1,0,0,0,0,0,Cellinker;HPRD,Cellinker:11854302;HPRD:11854302,2,1,2,LR,HTR1D,HTR1A
11301,False,SH2B3_PDGFRB,SH2B3,SH2B adaptor protein 3,PDGFRB,platelet derived growth factor receptor beta,,community,P09619,1,0,0,0,0,0,Cellinker,Cellinker:21310211,1,1,1,LR,SH2B3,PDGFRB
11312,False,GPC4_IGDCC4,GPC4,glypican 4,IGDCC4,immunoglobulin superfamily DCC subclass member 4,,community,Q8TDY8,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,GPC4,IGDCC4
11321,False,F8_LRP2,F8,coagulation factor VIII,LRP2,LDL receptor related protein 2,,community,P98164,1,0,0,0,0,0,Cellinker,Cellinker:12871303,1,1,1,both,F8,LRP2
11331,False,ADAM21_CLEC12B,ADAM21,ADAM metallopeptidase domain 21,CLEC12B,C-type lectin domain family 12 member B,,community,Q2HXU8,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,ADAM21,CLEC12B
11341,False,MPZ_ISLR2,MPZ,myelin protein zero,ISLR2,immunoglobulin superfamily containing leucine rich repeat 2,,community,Q6UXK2,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,MPZ,ISLR2
11351,False,PIGR_ISLR2,PIGR,polymeric immunoglobulin receptor,ISLR2,immunoglobulin superfamily containing leucine rich repeat 2,,community,Q6UXK2,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,PIGR,ISLR2
11361,False,NRXN1_VSTM2B,NRXN1,neurexin 1,VSTM2B,V-set and transmembrane domain containing 2B,,community,A6NLU5,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,NRXN1,VSTM2B
11371,False,MYO1D_EGFR,MYO1D,myosin ID,EGFR,epidermal growth factor receptor,,community,P00533,1,0,0,0,0,0,Cellinker,Cellinker:31420606,1,1,1,LR,MYO1D,EGFR
11381,False,LILRA5_IZUMO1,LILRA5,leukocyte immunoglobulin like receptor A5,IZUMO1,izumo sperm-oocyte fusion 1,,community,Q8IYV9,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,LILRA5,IZUMO1
11391,False,NRP1_PDGFRA,NRP1,neuropilin 1,PDGFRA,platelet derived growth factor receptor alpha,,community,P16234,1,0,0,0,0,0,Cellinker,Cellinker:25744030,1,1,1,LR,NRP1,PDGFRA
11401,False,TYRO3_HAVCR1,TYRO3,TYRO3 protein tyrosine kinase,HAVCR1,hepatitis A virus cellular receptor 1,,community,Q96D42,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,TYRO3,HAVCR1
11411,False,PTAFR_PRNP,PTAFR,platelet activating factor receptor,PRNP,prion protein (Kanno blood group),,community,F7VJQ1,1,0,0,0,0,0,Cellinker,Cellinker:28298427,1,1,1,LR,PTAFR,PRNP
11421,False,FCGR1A_ILDR1,FCGR1A,Fc gamma receptor Ia,ILDR1,immunoglobulin like domain containing receptor 1,,community,Q86SU0,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,FCGR1A,ILDR1
11431,False,CR2_ILDR1,CR2,complement C3d receptor 2,ILDR1,immunoglobulin like domain containing receptor 1,,community,Q86SU0,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,CR2,ILDR1
11441,False,SIGLEC9_MAG,SIGLEC9,sialic acid binding Ig like lectin 9,MAG,myelin associated glycoprotein,,community,P20916,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,SIGLEC9,MAG
11451,False,LTF_IGDCC4,LTF,lactotransferrin,IGDCC4,immunoglobulin superfamily DCC subclass member 4,,community,Q8TDY8,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,both,LTF,IGDCC4
11461,False,ITGA4_CD9,ITGA4,integrin subunit alpha 4,CD9,CD9 molecule,,community,P21926,1,0,0,0,0,0,Cellinker,Cellinker:21428930,1,1,1,LR,ITGA4,CD9
11471,False,PARD3_F2R,PARD3,par-3 family cell polarity regulator,F2R,coagulation factor II thrombin receptor,,community,P25116,1,0,0,0,0,0,Cellinker,Cellinker:27127302,1,1,1,LR,PARD3,F2R
11481,False,PTPRD_LRIT2,PTPRD,protein tyrosine phosphatase receptor type D,LRIT2,"leucine rich repeat, Ig-like and transmembrane domains 2",,community,A6NDA9,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,PTPRD,LRIT2
11491,False,MATN1_ACAN,MATN1,matrilin 1,ACAN,aggrecan,,community,P16112,1,0,0,0,0,0,Cellinker,Cellinker:10196235,1,1,1,LR,MATN1,ACAN
11501,False,BTN3A1_LRRC4C,BTN3A1,butyrophilin subfamily 3 member A1,LRRC4C,leucine rich repeat containing 4C,,community,Q9HCJ2,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,BTN3A1,LRRC4C
11511,False,GLG1_MOG,GLG1,golgi glycoprotein 1,MOG,myelin oligodendrocyte glycoprotein,,community,Q16653,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,GLG1,MOG
11521,False,CD79B_CD244,CD79B,CD79b molecule,CD244,CD244 molecule,,community,Q9BZW8,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,CD79B,CD244
11531,False,LILRB2_SIGLEC15,LILRB2,leukocyte immunoglobulin like receptor B2,SIGLEC15,sialic acid binding Ig like lectin 15,,community,Q6ZMC9,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,LILRB2,SIGLEC15
11541,False,OPRL1_CERS6,OPRL1,opioid related nociceptin receptor 1,CERS6,ceramide synthase 6,,community,Q6ZMG9,1,0,0,0,0,0,Cellinker,Cellinker:28298427,1,1,1,LR,OPRL1,CERS6
11551,False,NRP2_NFASC,NRP2,neuropilin 2,NFASC,neurofascin,,community,O94856,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,NRP2,NFASC
11561,False,KIR3DL1_TREML1,KIR3DL1,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1",TREML1,triggering receptor expressed on myeloid cells like 1,,community,Q86YW5,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,KIR3DL1,TREML1
11571,False,PSG4_TNFSF8,PSG4,pregnancy specific beta-1-glycoprotein 4,TNFSF8,TNF superfamily member 8,,community,P32971,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,both,PSG4,TNFSF8
11581,False,ADRA1A_CXCR4,ADRA1A,adrenoceptor alpha 1A,CXCR4,C-X-C motif chemokine receptor 4,,community,P61073,1,0,0,0,0,0,Cellinker;IntAct,Cellinker:29637711;IntAct:25775528;IntAct:27331810;IntAct:28862946,4,4,2,LR,ADRA1A,CXCR4
11591,False,ADRB2_CCR7,ADRB2,adrenoceptor beta 2,CCR7,C-C motif chemokine receptor 7,,community,P32248,1,0,0,0,0,0,Cellinker,Cellinker:29637711,1,1,1,LR,ADRB2,CCR7
11601,False,FGFR4_LILRA6,FGFR4,fibroblast growth factor receptor 4,LILRA6,leukocyte immunoglobulin like receptor A6,,community,Q6PI73,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,FGFR4,LILRA6
11611,False,LTF_BTN3A3,LTF,lactotransferrin,BTN3A3,butyrophilin subfamily 3 member A3,,community,O00478,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,both,LTF,BTN3A3
11621,False,MET_ITGA6,MET,"MET proto-oncogene, receptor tyrosine kinase",ITGA6,integrin subunit alpha 6,,community,P23229,1,0,0,0,0,0,Cellinker,Cellinker:28536399,1,1,1,LR,MET,ITGA6
11631,False,MOG_LRRTM2,MOG,myelin oligodendrocyte glycoprotein,LRRTM2,leucine rich repeat transmembrane neuronal 2,,community,O43300,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,MOG,LRRTM2
11641,False,PVR_KIR2DL5A,PVR,PVR cell adhesion molecule,KIR2DL5A,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5A",,community,Q8N109,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,PVR,KIR2DL5A
11651,False,SIGLEC7_CD4,SIGLEC7,sialic acid binding Ig like lectin 7,CD4,CD4 molecule,,community,P01730,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,SIGLEC7,CD4
11661,False,GP1BB_SELP,GP1BB,glycoprotein Ib platelet subunit beta,SELP,selectin P,,community,P16109,1,0,0,0,0,0,Cellinker,Cellinker:19286885,1,1,1,LR,GP1BB,SELP
11671,False,MADCAM1_SIGLEC7,MADCAM1,mucosal vascular addressin cell adhesion molecule 1,SIGLEC7,sialic acid binding Ig like lectin 7,,community,Q9Y286,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,MADCAM1,SIGLEC7
11681,False,CLDN14_CLDN16,CLDN14,claudin 14,CLDN16,claudin 16,,community,Q9Y5I7,1,0,0,0,0,0,CellCall;Cellinker;Wang,Cellinker:29782346,1,1,3,LR,CLDN14,CLDN16
11691,False,KIR3DL2_LILRA1,KIR3DL2,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2",LILRA1,leukocyte immunoglobulin like receptor A1,,community,O75019,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,KIR3DL2,LILRA1
11701,False,NECTIN2_NECTIN4,NECTIN2,nectin cell adhesion molecule 2,NECTIN4,nectin cell adhesion molecule 4,,community,Q96NY8,1,0,0,0,0,0,CellCall;Cellinker;Lit-BM-17;Wang,Cellinker:32589946;Lit-BM-17:21982860,2,2,4,LR,NECTIN2,NECTIN4
11711,False,CSF1R_LY6G6F,CSF1R,colony stimulating factor 1 receptor,LY6G6F,lymphocyte antigen 6 family member G6F,,community,Q5SQ64,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,CSF1R,LY6G6F
11721,False,CEACAM3_PTPRD,CEACAM3,CEA cell adhesion molecule 3,PTPRD,protein tyrosine phosphatase receptor type D,,community,P23468,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,CEACAM3,PTPRD
11731,False,DCC_ADORA2B,DCC,DCC netrin 1 receptor,ADORA2B,adenosine A2b receptor,,community,P29275,1,0,0,0,0,0,Cellinker;HPRD,Cellinker:11048721;HPRD:11048721,2,1,2,LR,DCC,ADORA2B
11741,False,GPC4_TNFRSF11B,GPC4,glypican 4,TNFRSF11B,TNF receptor superfamily member 11b,,community,O00300,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,GPC4,TNFRSF11B
11751,False,PARD3_F11R,PARD3,par-3 family cell polarity regulator,F11R,F11 receptor,,community,Q9Y624,1,1,0,1,1,0,Cellinker;DOMINO;HPRD;InnateDB;LMPID;Wang,Cellinker:17916321;DOMINO:17057644;HPRD:11447115;InnateDB:17057644;LMPID:11489913,5,4,6,LR,PARD3,F11R
11761,False,CD22_IGSF21,CD22,CD22 molecule,IGSF21,immunoglobin superfamily member 21,,community,Q96ID5,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,CD22,IGSF21
11771,False,NAALADL1_CD96,NAALADL1,N-acetylated alpha-linked acidic dipeptidase like 1,CD96,CD96 molecule,,community,P40200,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,NAALADL1,CD96
11781,False,CEACAM5_CEACAM7,CEACAM5,CEA cell adhesion molecule 5,CEACAM7,CEA cell adhesion molecule 7,,community,Q14002,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,CEACAM5,CEACAM7
11791,False,IL6R_LRTM2,IL6R,interleukin 6 receptor,LRTM2,leucine rich repeats and transmembrane domains 2,,community,Q8N967,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,IL6R,LRTM2
11821,False,ADRB2_MOG,ADRB2,adrenoceptor beta 2,MOG,myelin oligodendrocyte glycoprotein,,community,Q16653,1,0,0,0,0,0,Cellinker,Cellinker:23023127,1,1,1,LR,ADRB2,MOG
11831,False,NECTIN1_FGFR1,NECTIN1,nectin cell adhesion molecule 1,FGFR1,fibroblast growth factor receptor 1,,community,P11362,1,0,0,0,0,0,Cellinker,Cellinker:22955284,1,1,1,LR,NECTIN1,FGFR1
11841,False,CD9_CD36,CD9,CD9 molecule,CD36,CD36 molecule,,community,P16671,1,0,0,0,0,0,Cellinker;HPRD,Cellinker:11238109;HPRD:11238109,2,1,2,LR,CD9,CD36
11851,False,MPIG6B_TNFRSF21,MPIG6B,megakaryocyte and platelet inhibitory receptor G6b,TNFRSF21,TNF receptor superfamily member 21,,community,O75509,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,MPIG6B,TNFRSF21
11861,False,TIMP3_ADAM17,TIMP3,TIMP metallopeptidase inhibitor 3,ADAM17,ADAM metallopeptidase domain 17,,community,P78536,1,0,0,0,0,0,BioGRID;Cellinker;HPRD;LRdb;MatrixDB,BioGRID:12044879;Cellinker:18638486;HPRD:12044879;LRdb:20980382;MatrixDB:19666115,5,4,5,both,TIMP3,ADAM17
11871,False,LILRA1_CD300E,LILRA1,leukocyte immunoglobulin like receptor A1,CD300E,CD300e molecule,,community,Q496F6,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LILRA1,CD300E
11881,False,CAV1_EPHA2,CAV1,caveolin 1,EPHA2,EPH receptor A2,,community,P29317,1,0,0,0,0,0,Cellinker,Cellinker:23951165,1,1,1,LR,CAV1,EPHA2
11891,False,CLDN2_CLDN3,CLDN2,claudin 2,CLDN3,claudin 3,,community,O15551,1,0,0,0,0,0,CellCall;Cellinker;Wang,Cellinker:10562289,1,1,3,LR,CLDN2,CLDN3
11901,False,FGFR2_RAMP1,FGFR2,fibroblast growth factor receptor 2,RAMP1,receptor activity modifying protein 1,,community,O60894,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,FGFR2,RAMP1
11912,False,KIR2DL5A_TMEM167A,KIR2DL5A,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5A",TMEM167A,transmembrane protein 167A,,community,Q8TBQ9,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,KIR2DL5A,TMEM167A
11921,False,ANXA2_EGFR,ANXA2,annexin A2,EGFR,epidermal growth factor receptor,,community,P00533,1,0,0,0,0,0,Cellinker,Cellinker:26438086,1,1,1,LR,ANXA2,EGFR
11931,False,TNFRSF11B_GPC6,TNFRSF11B,TNF receptor superfamily member 11b,GPC6,glypican 6,,community,Q9Y625,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,TNFRSF11B,GPC6
11941,False,OPCML_NTM,OPCML,opioid binding protein/cell adhesion molecule like,NTM,neurotrimin,,community,Q9P121,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,OPCML,NTM
11951,False,NTM_AMIGO2,NTM,neurotrimin,AMIGO2,adhesion molecule with Ig like domain 2,,community,Q86SJ2,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,NTM,AMIGO2
11961,False,VWF_COL4A1,VWF,von Willebrand factor,COL4A1,collagen type IV alpha 1 chain,,community,P02462,1,0,0,0,0,0,Cellinker,Cellinker:19286885,1,1,1,LR,VWF,COL4A1
11971,False,LIN7B_AQP1,LIN7B,"lin-7 homolog B, crumbs cell polarity complex component",AQP1,aquaporin 1 (Colton blood group),,community,P29972,1,0,0,0,0,0,Cellinker,Cellinker:19584911,1,1,1,LR,LIN7B,AQP1
11981,False,LILRB3_LY6G6F,LILRB3,leukocyte immunoglobulin like receptor B3,LY6G6F,lymphocyte antigen 6 family member G6F,,community,Q5SQ64,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LILRB3,LY6G6F
11991,False,EFNB1_EVC2,EFNB1,ephrin B1,EVC2,EvC ciliary complex subunit 2,,community,Q86UK5,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,EFNB1,EVC2
12001,False,TAC1_FAP,TAC1,tachykinin precursor 1,FAP,fibroblast activation protein alpha,,community,Q12884,1,0,0,0,0,0,Cellinker,Cellinker:21314817,1,1,1,both,TAC1,FAP
12012,False,TGFBR1_CDH5,TGFBR1,transforming growth factor beta receptor 1,CDH5,cadherin 5,,community,P33151,1,0,0,0,0,0,Cellinker,Cellinker:18337748,1,1,1,LR,TGFBR1,CDH5
12021,False,FCAR_SIGLEC6,FCAR,Fc alpha receptor,SIGLEC6,sialic acid binding Ig like lectin 6,,community,O43699,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,FCAR,SIGLEC6
12031,False,PROCR_F2R,PROCR,protein C receptor,F2R,coagulation factor II thrombin receptor,,community,P25116,1,0,0,0,0,0,Cellinker;IntAct,Cellinker:17299037;IntAct:17299037;IntAct:20826780,3,2,2,LR,PROCR,F2R
12041,False,TREML2_ANTXR1,TREML2,triggering receptor expressed on myeloid cells like 2,ANTXR1,ANTXR cell adhesion molecule 1,,community,Q9H6X2,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,TREML2,ANTXR1
12051,False,TJP2_CLDN8,TJP2,tight junction protein 2,CLDN8,claudin 8,,community,P56748,1,0,0,0,0,0,Cellinker;Wang,Cellinker:10601346,1,1,2,LR,TJP2,CLDN8
12061,False,NETO2_FCRL1,NETO2,neuropilin and tolloid like 2,FCRL1,Fc receptor like 1,,community,Q96LA6,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,NETO2,FCRL1
12071,False,MUSK_PTPRO,MUSK,muscle associated receptor tyrosine kinase,PTPRO,protein tyrosine phosphatase receptor type O,,community,Q16827,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,MUSK,PTPRO
12081,False,ADAM20_IL1RAPL2,ADAM20,ADAM metallopeptidase domain 20,IL1RAPL2,interleukin 1 receptor accessory protein like 2,,community,Q9NP60,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,ADAM20,IL1RAPL2
12091,False,FLRT1_UNC5A,FLRT1,fibronectin leucine rich transmembrane protein 1,UNC5A,unc-5 netrin receptor A,,community,Q6ZN44,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,FLRT1,UNC5A
12102,False,MXRA5_CD200,MXRA5,matrix remodeling associated 5,CD200,CD200 molecule,,community,P41217,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,both,MXRA5,CD200
12111,False,ANXA2_DYSF,ANXA2,annexin A2,DYSF,dysferlin,,community,O75923,1,0,0,0,0,0,Cellinker;HPRD,Cellinker:14506282;HPRD:14506282,2,1,2,LR,ANXA2,DYSF
12121,False,PDCD1_CEACAM1,PDCD1,programmed cell death 1,CEACAM1,CEA cell adhesion molecule 1,,community,P13688,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,PDCD1,CEACAM1
12131,False,UNC5C_FLRT1,UNC5C,unc-5 netrin receptor C,FLRT1,fibronectin leucine rich transmembrane protein 1,,community,Q9NZU1,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,UNC5C,FLRT1
12141,False,ROBO3_F11R,ROBO3,roundabout guidance receptor 3,F11R,F11 receptor,,community,Q9Y624,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,ROBO3,F11R
12151,False,IL18R1_NETO2,IL18R1,interleukin 18 receptor 1,NETO2,neuropilin and tolloid like 2,,community,Q8NC67,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,IL18R1,NETO2
12161,False,CD82_CD37,CD82,CD82 molecule,CD37,CD37 molecule,,community,P11049,1,0,0,0,0,0,Cellinker,Cellinker:22624718,1,1,1,LR,CD82,CD37
12171,False,FCGR2A_MOG,FCGR2A,Fc gamma receptor IIa,MOG,myelin oligodendrocyte glycoprotein,,community,Q16653,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,FCGR2A,MOG
12181,False,MPZ_LILRA6,MPZ,myelin protein zero,LILRA6,leukocyte immunoglobulin like receptor A6,,community,Q6PI73,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,MPZ,LILRA6
12191,False,AXL_ADAM17,AXL,AXL receptor tyrosine kinase,ADAM17,ADAM metallopeptidase domain 17,,community,P78536,1,0,0,0,0,0,Cellinker,Cellinker:27237127;Cellinker:31917795,2,2,1,LR,AXL,ADAM17
12201,False,CXCR4_CCR7,CXCR4,C-X-C motif chemokine receptor 4,CCR7,C-C motif chemokine receptor 7,,community,P32248,1,0,0,0,0,0,Cellinker,Cellinker:29637711,1,1,1,LR,CXCR4,CCR7
12211,False,MCAM_CNTN1,MCAM,melanoma cell adhesion molecule,CNTN1,contactin 1,,community,Q12860,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,MCAM,CNTN1
12221,False,TSPAN3_CLDN11,TSPAN3,tetraspanin 3,CLDN11,claudin 11,,community,O75508,1,0,0,0,0,0,Cellinker;HPRD,Cellinker:31112308;HPRD:11309411,2,2,2,LR,TSPAN3,CLDN11
12231,False,IL6R_ILDR1,IL6R,interleukin 6 receptor,ILDR1,immunoglobulin like domain containing receptor 1,,community,Q86SU0,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,IL6R,ILDR1
12241,False,BMPR1A_ENG,BMPR1A,bone morphogenetic protein receptor type 1A,ENG,endoglin,,community,P17813,1,0,0,0,0,0,Cellinker,Cellinker:9872992,1,1,1,LR,BMPR1A,ENG
12251,False,CADM4_ERBB3,CADM4,cell adhesion molecule 4,ERBB3,erb-b2 receptor tyrosine kinase 3,,community,P21860,1,0,0,0,0,0,Cellinker,Cellinker:23611113,1,1,1,LR,CADM4,ERBB3
12261,False,LRRTM2_OSCAR,LRRTM2,leucine rich repeat transmembrane neuronal 2,OSCAR,osteoclast associated Ig-like receptor,,community,Q8IYS5,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,LRRTM2,OSCAR
12271,False,SIGLEC5_SIGLEC1,SIGLEC5,sialic acid binding Ig like lectin 5,SIGLEC1,sialic acid binding Ig like lectin 1,,community,Q9BZZ2,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,SIGLEC5,SIGLEC1
12281,False,ADRB2_HNRNPK,ADRB2,adrenoceptor beta 2,HNRNPK,heterogeneous nuclear ribonucleoprotein K,,community,P61978,1,0,0,0,0,0,Cellinker;InnateDB,Cellinker:23798571;Cellinker:25402006;InnateDB:23798571,3,2,2,LR,ADRB2,HNRNPK
12291,False,CD300C_IGSF5,CD300C,CD300c molecule,IGSF5,immunoglobulin superfamily member 5,,community,Q9NSI5,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,CD300C,IGSF5
12301,False,TCTN1_CC2D2A,TCTN1,tectonic family member 1,CC2D2A,coiled-coil and C2 domain containing 2A,,community,Q9P2K1,1,0,0,0,0,0,Cellinker,Cellinker:21725307,1,1,1,LR,TCTN1,CC2D2A
12311,False,MXRA5_MAG,MXRA5,matrix remodeling associated 5,MAG,myelin associated glycoprotein,,community,P20916,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,both,MXRA5,MAG
12321,False,GPR37_SLC3A2,GPR37,G protein-coupled receptor 37,SLC3A2,solute carrier family 3 member 2,,community,P08195,1,0,0,0,0,0,Cellinker,Cellinker:28298427,1,1,1,LR,GPR37,SLC3A2
12331,False,PTPRF_LRFN1,PTPRF,protein tyrosine phosphatase receptor type F,LRFN1,leucine rich repeat and fibronectin type III domain containing 1,,community,Q9P244,1,0,0,0,0,0,Cellinker;Wojtowicz2020,Cellinker:32822567,1,1,2,LR,PTPRF,LRFN1
12341,False,TNFRSF11B_NRXN3,TNFRSF11B,TNF receptor superfamily member 11b,NRXN3,neurexin 3,,community,Q9HDB5,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,TNFRSF11B,NRXN3
12351,False,NRXN2_VSTM2B,NRXN2,neurexin 2,VSTM2B,V-set and transmembrane domain containing 2B,,community,A6NLU5,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,NRXN2,VSTM2B
12361,False,LSAMP_OPCML,LSAMP,limbic system associated membrane protein,OPCML,opioid binding protein/cell adhesion molecule like,,community,Q14982,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,LSAMP,OPCML
12371,False,CD244_IYD,CD244,CD244 molecule,IYD,iodotyrosine deiodinase,,community,Q6PHW0,1,0,0,0,0,0,Cellinker,Cellinker:32589946,1,1,1,LR,CD244,IYD
12381,False,MET_IGF1R,MET,"MET proto-oncogene, receptor tyrosine kinase",IGF1R,insulin like growth factor 1 receptor,,community,P08069,1,0,0,0,0,0,Cellinker,Cellinker:28536399,1,1,1,LR,MET,IGF1R
