gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B	DC	Gran	HSPC	Mono	NK	T
KIR3DL1	P43629	False	KIR3DL1_HUMAN		CPI-SS082A7EC36	0.0	0.0	0.0	0.0	0.0	0.071	0.009
CD8B	P10966	False	CD8B_HUMAN		CPI-SS0485DB044	0.002	0.0	0.0	0.005	0.0	0.012	0.34
CD8B	P10966	False	CD8B_HUMAN		CPI-SS0E3102540	0.002	0.0	0.0	0.005	0.0	0.012	0.34
CD8B	P10966	False	CD8B_HUMAN		CPI-SS06CBA6036	0.002	0.0	0.0	0.005	0.0	0.012	0.34
CD8B	P10966	False	CD8B_HUMAN		CPI-SS0B6AD844B	0.002	0.0	0.0	0.005	0.0	0.012	0.34
KIR2DL1	P43626	False	KIR2DL1_HUMAN		CPI-SS0C3A216C7	0.0	0.0	0.0	0.001	0.0	0.082	0.003
KIR2DL1	P43626	False	KIR2DL1_HUMAN		CPI-SS0E9751BD3	0.0	0.0	0.0	0.001	0.0	0.082	0.003
KIR2DL1	P43626	False	KIR2DL1_HUMAN		CPI-SS050610655	0.0	0.0	0.0	0.001	0.0	0.082	0.003
NOTCH4	Q99466	False	NOTCH4_HUMAN		CPI-SS0FAD02171	0.007	0.014	0.0	0.005	0.0	0.0	0.003
NOTCH4	Q99466	False	NOTCH4_HUMAN		CPI-SS0FB5FE587	0.007	0.014	0.0	0.005	0.0	0.0	0.003
NOTCH4	Q99466	False	NOTCH4_HUMAN		CPI-SS08998A6B8	0.007	0.014	0.0	0.005	0.0	0.0	0.003
NOTCH4	Q99466	False	NOTCH4_HUMAN		CPI-SS0837E9F59	0.007	0.014	0.0	0.005	0.0	0.0	0.003
NOTCH4	Q99466	False	NOTCH4_HUMAN		CPI-SS0F9AAE9EF	0.007	0.014	0.0	0.005	0.0	0.0	0.003
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS08DDBC107	0.377	0.089	0.0	0.064	0.091	0.117	0.068
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0E2431C09	0.377	0.089	0.0	0.064	0.091	0.117	0.068
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02CF96625	0.377	0.089	0.0	0.064	0.091	0.117	0.068
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS01158CABF	0.377	0.089	0.0	0.064	0.091	0.117	0.068
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS055E061C9	0.377	0.089	0.0	0.064	0.091	0.117	0.068
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0AFC7BACF	0.377	0.089	0.0	0.064	0.091	0.117	0.068
CD53	P19397	False	CD53_HUMAN		CPI-SS0CD88C2A8	0.151	0.36	0.425	0.195	0.561	0.275	0.175
CD53	P19397	False	CD53_HUMAN		CPI-SS0D60AC3F3	0.151	0.36	0.425	0.195	0.561	0.275	0.175
CD53	P19397	False	CD53_HUMAN		CPI-SS0B5B0130D	0.151	0.36	0.425	0.195	0.561	0.275	0.175
CD53	P19397	False	CD53_HUMAN		CPI-SS0CBFFA92D	0.151	0.36	0.425	0.195	0.561	0.275	0.175
CD53	P19397	False	CD53_HUMAN		CPI-SS09000A318	0.151	0.36	0.425	0.195	0.561	0.275	0.175
CD53	P19397	False	CD53_HUMAN		CPI-SS0B8685246	0.151	0.36	0.425	0.195	0.561	0.275	0.175
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS07D7CD643	0.006	0.031	0.09	0.018	0.369	0.008	0.003
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS0647D7ACA	0.006	0.031	0.09	0.018	0.369	0.008	0.003
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS0FDD0955E	0.006	0.031	0.09	0.018	0.369	0.008	0.003
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS0093746AC	0.006	0.031	0.09	0.018	0.369	0.008	0.003
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS02B0475ED	0.006	0.031	0.09	0.018	0.369	0.008	0.003
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS0CB6E657F	0.006	0.031	0.09	0.018	0.369	0.008	0.003
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS0D418093A	0.006	0.031	0.09	0.018	0.369	0.008	0.003
PILRA	Q9UKJ1	False	PILRA_HUMAN		CPI-SS01560CA22	0.006	0.031	0.09	0.018	0.369	0.008	0.003
PILRB	Q9UKJ0	False	PILRB_HUMAN		CPI-SS0629F8C0B	0.284	0.137	0.0	0.102	0.05	0.191	0.115
PILRB	Q9UKJ0	False	PILRB_HUMAN		CPI-SS04F2DB78D	0.284	0.137	0.0	0.102	0.05	0.191	0.115
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS03A4F7DC8	0.0	0.37	0.044	0.008	0.068	0.004	0.004
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS085195142	0.0	0.37	0.044	0.008	0.068	0.004	0.004
GAS6	Q14393	False	GAS6_HUMAN		CPI-SS0415CC75D	0.0	0.37	0.044	0.008	0.068	0.004	0.004
VSIG10L	Q86VR7	False	VSIG10L_HUMAN		CPI-SS0962EEF38	0.0	0.008	0.0	0.0	0.009	0.0	0.001
IL15RA	Q13261	False	IL15RA_HUMAN		CPI-SS0D0252D87	0.0	0.048	0.043	0.033	0.013	0.035	0.04
IL15RA	Q13261	False	IL15RA_HUMAN		CPI-SS077B160B9	0.0	0.048	0.043	0.033	0.013	0.035	0.04
IL15RA	Q13261	False	IL15RA_HUMAN		CPI-SS093581076	0.0	0.048	0.043	0.033	0.013	0.035	0.04
LILRA6	Q6PI73	False	LILRA6_HUMAN		CPI-SS093447AB3	0.0	0.017	0.0	0.002	0.064	0.001	0.002
LILRA6	Q6PI73	False	LILRA6_HUMAN		CPI-SS0DBE8749A	0.0	0.017	0.0	0.002	0.064	0.001	0.002
LILRA6	Q6PI73	False	LILRA6_HUMAN		CPI-SS064048522	0.0	0.017	0.0	0.002	0.064	0.001	0.002
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS08760A26C	0.0	0.0	0.0	0.0	0.0	0.005	0.021
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0C9696AAA	0.0	0.0	0.0	0.0	0.0	0.005	0.021
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS07DC3F89F	0.0	0.0	0.0	0.0	0.0	0.005	0.021
CADM4	Q8NFZ8	False	CADM4_HUMAN		CPI-SS0FE4FDCE9	0.007	0.058	0.0	0.0	0.006	0.0	0.001
CCL5	P13501	False	CCL5_HUMAN		CPI-SS04DEA1250	0.0	0.057	0.0	0.031	0.002	2.599	1.797
CCL5	P13501	False	CCL5_HUMAN		CPI-SS062E8DFF9	0.0	0.057	0.0	0.031	0.002	2.599	1.797
CCL23	P55773	False	CCL23_HUMAN		CPI-SS0B386AD2D	0.0	0.0	0.0	0.004	0.0	0.002	0.003
CCL23	P55773	False	CCL23_HUMAN		CPI-SS0F3DB0252	0.0	0.0	0.0	0.004	0.0	0.002	0.003
CCL23	P55773	False	CCL23_HUMAN		CPI-SS09199F78C	0.0	0.0	0.0	0.004	0.0	0.002	0.003
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS0E50063CE	0.061	0.0	0.0	0.059	0.003	0.177	0.088
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS0A7DD8A5E	0.061	0.0	0.0	0.059	0.003	0.177	0.088
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS064C772FE	0.061	0.0	0.0	0.059	0.003	0.177	0.088
CXCL16	Q9H2A7	False	CXCL16_HUMAN		CPI-SS0C58C26C6	0.02	0.177	0.0	0.014	0.445	0.009	0.063
CXCL16	Q9H2A7	False	CXCL16_HUMAN		CPI-SS00F282936	0.02	0.177	0.0	0.014	0.445	0.009	0.063
CXCL8	P10145	False	CXCL8_HUMAN		CPI-SS0FEC087E8	0.019	0.279	0.541	0.104	1.514	0.116	0.014
CXCL8	P10145	False	CXCL8_HUMAN		CPI-SS05C0E5B47	0.019	0.279	0.541	0.104	1.514	0.116	0.014
CXCL1	P09341	False	CXCL1_HUMAN		CPI-SS00CB8F3DE	0.0	0.0	0.078	0.002	0.03	0.0	0.0
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS057A07DC7	0.0	0.131	0.217	0.148	0.31	0.003	0.003
CXCL3	P19876	False	CXCL3_HUMAN		CPI-SS024CF9FC8	0.0	0.0	0.052	0.087	0.077	0.003	0.004
NMU	P48645	False	NMU_HUMAN		CPI-SS00A43DE53	0.0	0.0	0.0	0.003	0.0	0.0	0.001
CCL20	P78556	False	CCL20_HUMAN		CPI-SS0CEFE09D8	0.0	0.0	0.0	0.0	0.0	0.002	0.021
CCL20	P78556	False	CCL20_HUMAN		CPI-SS0F8C664D9	0.0	0.0	0.0	0.0	0.0	0.002	0.021
CCL20	P78556	False	CCL20_HUMAN		CPI-SS07F015051	0.0	0.0	0.0	0.0	0.0	0.002	0.021
PNOC	Q13519	False	PNOC_HUMAN		CPI-SS0F259BA32	0.082	0.032	0.0	0.005	0.0	0.0	0.001
PNOC	Q13519	False	PNOC_HUMAN		CPI-SS09B2D63C8	0.082	0.032	0.0	0.005	0.0	0.0	0.001
NPW	Q8N729	False	NPW_HUMAN		CPI-SS0D13E506D	0.0	0.0	0.015	0.377	0.0	0.0	0.001
HEBP1	Q9NRV9	False	HEBP1_HUMAN		CPI-SS008F77E67	0.015	0.073	0.0	0.285	0.187	0.011	0.017
TNFSF10	P50591	False	TNFSF10_HUMAN		CPI-SS01ECFDA18	0.016	0.065	0.0	0.029	0.037	0.277	0.159
TNFSF10	P50591	False	TNFSF10_HUMAN		CPI-SS0898D7F7F	0.016	0.065	0.0	0.029	0.037	0.277	0.159
TNFSF10	P50591	False	TNFSF10_HUMAN		CPI-SS0179FBFD3	0.016	0.065	0.0	0.029	0.037	0.277	0.159
TNFSF13	O75888	False	TNFSF13_HUMAN		CPI-SS0DCA69916	0.03	0.288	0.334	0.101	0.335	0.05	0.032
LTF	P02788	False	LTF_HUMAN		CPI-SS0E16B4F70	0.005	0.0	0.0	0.0	0.107	0.01	0.0
LTF	P02788	False	LTF_HUMAN		CPI-SS077538309	0.005	0.0	0.0	0.0	0.107	0.01	0.0
VWF	P04275	False	VWF_HUMAN		CPI-SS029A42A0C	0.0	0.0	0.0	0.002	0.0	0.003	0.0
IL7R	P16871	False	IL7R_HUMAN		CPI-SS0110CE1DB	0.002	0.0	0.0	0.002	0.0	0.021	0.781
IL7R	P16871	False	IL7R_HUMAN		CPI-SS0A3119AE8	0.002	0.0	0.0	0.002	0.0	0.021	0.781
LGALS3BP	Q08380	False	LGALS3BP_HUMAN		CPI-SS0FBCD159A	0.007	0.0	0.0	0.01	0.005	0.01	0.056
LGALS3BP	Q08380	False	LGALS3BP_HUMAN		CPI-SS02FC59B86	0.007	0.0	0.0	0.01	0.005	0.01	0.056
CD151	P48509	False	CD151_HUMAN		CPI-SS0B9DD1DD9	0.025	0.071	0.168	0.099	0.39	0.078	0.042
CD151	P48509	False	CD151_HUMAN		CPI-SS0A4143384	0.025	0.071	0.168	0.099	0.39	0.078	0.042
CD151	P48509	False	CD151_HUMAN		CPI-SS049BE95CE	0.025	0.071	0.168	0.099	0.39	0.078	0.042
CD151	P48509	False	CD151_HUMAN		CPI-SS0B5943E3C	0.025	0.071	0.168	0.099	0.39	0.078	0.042
CD151	P48509	False	CD151_HUMAN		CPI-SS077B78C28	0.025	0.071	0.168	0.099	0.39	0.078	0.042
CD151	P48509	False	CD151_HUMAN		CPI-SS081311EED	0.025	0.071	0.168	0.099	0.39	0.078	0.042
CD151	P48509	False	CD151_HUMAN		CPI-SS038250842	0.025	0.071	0.168	0.099	0.39	0.078	0.042
MATN1	P21941	False	MATN1_HUMAN		CPI-SS05A720857	0.029	0.0	0.0	0.003	0.0	0.004	0.001
HGF	P14210	False	HGF_HUMAN		CPI-SS03B1A26FA	0.0	0.039	0.118	0.053	0.032	0.001	0.0
HGF	P14210	False	HGF_HUMAN		CPI-SS07F60834D	0.0	0.039	0.118	0.053	0.032	0.001	0.0
HGF	P14210	False	HGF_HUMAN		CPI-SS00393337D	0.0	0.039	0.118	0.053	0.032	0.001	0.0
COL6A1	P12109	False	COL6A1_HUMAN		CPI-SS09C7818B0	0.0	0.0	0.0	0.002	0.0	0.009	0.013
COL6A1	P12109	False	COL6A1_HUMAN		CPI-SS06375B4E1	0.0	0.0	0.0	0.002	0.0	0.009	0.013
COL6A2	P12110	False	COL6A2_HUMAN		CPI-SS0FFA37ABB	0.0	0.009	0.0	0.004	0.002	0.238	0.152
COL6A2	P12110	False	COL6A2_HUMAN		CPI-SS02E7523C2	0.0	0.009	0.0	0.004	0.002	0.238	0.152
CLEC11A	Q9Y240	False	CLEC11A_HUMAN		CPI-SS0230E592A	0.0	0.046	0.052	0.147	0.021	0.087	0.003
CLEC11A	Q9Y240	False	CLEC11A_HUMAN		CPI-SS0425C4834	0.0	0.046	0.052	0.147	0.021	0.087	0.003
LAMB1	P07942	False	LAMB1_HUMAN		CPI-SS00F650C9B	0.014	0.06	0.0	0.006	0.002	0.013	0.018
LAMB1	P07942	False	LAMB1_HUMAN		CPI-SS00D3739D8	0.014	0.06	0.0	0.006	0.002	0.013	0.018
LGALS1	P09382	False	LGALS1_HUMAN		CPI-SS0BA430FB3	1.197	1.599	1.757	0.193	2.326	1.175	0.682
LGALS1	P09382	False	LGALS1_HUMAN		CPI-SS0C3011E25	1.197	1.599	1.757	0.193	2.326	1.175	0.682
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SS0748AFB06	0.0	0.0	0.058	0.025	0.019	0.0	0.0
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SS077FD92D7	0.0	0.0	0.058	0.025	0.019	0.0	0.0
TIMP2	P16035	False	TIMP2_HUMAN		CPI-SS0A527E6BF	0.024	0.493	0.633	0.279	0.966	0.01	0.014
HSPG2	P98160	False	HSPG2_HUMAN		CPI-SS0B055FFDB	0.0	0.027	0.031	0.02	0.0	0.0	0.001
HSPG2	P98160	False	HSPG2_HUMAN		CPI-SS07AF074F9	0.0	0.027	0.031	0.02	0.0	0.0	0.001
HSPG2	P98160	False	HSPG2_HUMAN		CPI-SS0878BC41E	0.0	0.027	0.031	0.02	0.0	0.0	0.001
HSPG2	P98160	False	HSPG2_HUMAN		CPI-SS072B76EB6	0.0	0.027	0.031	0.02	0.0	0.0	0.001
ADAM9	Q13443	False	ADAM9_HUMAN		CPI-SS005B4CFBA	0.048	0.188	0.57	0.152	0.457	0.065	0.049
ADAM9	Q13443	False	ADAM9_HUMAN		CPI-SS0EC492B0E	0.048	0.188	0.57	0.152	0.457	0.065	0.049
ADAM9	Q13443	False	ADAM9_HUMAN		CPI-SS02C349770	0.048	0.188	0.57	0.152	0.457	0.065	0.049
ADAM9	Q13443	False	ADAM9_HUMAN		CPI-SS0A73CA3DC	0.048	0.188	0.57	0.152	0.457	0.065	0.049
ADAM9	Q13443	False	ADAM9_HUMAN		CPI-SS03DCF5F14	0.048	0.188	0.57	0.152	0.457	0.065	0.049
LAMB3	Q13751	False	LAMB3_HUMAN		CPI-SS0B1B1A596	0.0	0.029	0.0	0.0	0.031	0.005	0.001
LAMB3	Q13751	False	LAMB3_HUMAN		CPI-SS0DCF25198	0.0	0.029	0.0	0.0	0.031	0.005	0.001
LAMB3	Q13751	False	LAMB3_HUMAN		CPI-SS03F1EAC16	0.0	0.029	0.0	0.0	0.031	0.005	0.001
LAMB3	Q13751	False	LAMB3_HUMAN		CPI-SS000ED271A	0.0	0.029	0.0	0.0	0.031	0.005	0.001
LAMB3	Q13751	False	LAMB3_HUMAN		CPI-SS014AEC920	0.0	0.029	0.0	0.0	0.031	0.005	0.001
LAMB3	Q13751	False	LAMB3_HUMAN		CPI-SS03416049F	0.0	0.029	0.0	0.0	0.031	0.005	0.001
LAMB3	Q13751	False	LAMB3_HUMAN		CPI-SS0E8C6A025	0.0	0.029	0.0	0.0	0.031	0.005	0.001
LAMB3	Q13751	False	LAMB3_HUMAN		CPI-SS028D8B3FC	0.0	0.029	0.0	0.0	0.031	0.005	0.001
LAMB3	Q13751	False	LAMB3_HUMAN		CPI-SS0C7918DF0	0.0	0.029	0.0	0.0	0.031	0.005	0.001
LAMB3	Q13751	False	LAMB3_HUMAN		CPI-SS0D189578D	0.0	0.029	0.0	0.0	0.031	0.005	0.001
COL9A3	Q14050	False	COL9A3_HUMAN		CPI-SS09B291334	0.065	0.0	0.0	0.0	0.0	0.0	0.0
COL9A3	Q14050	False	COL9A3_HUMAN		CPI-SS0D5F3E145	0.065	0.0	0.0	0.0	0.0	0.0	0.0
COL9A3	Q14050	False	COL9A3_HUMAN		CPI-SS0B8EBA205	0.065	0.0	0.0	0.0	0.0	0.0	0.0
COL9A2	Q14055	False	COL9A2_HUMAN		CPI-SS07AC92176	0.064	0.106	0.0	0.031	0.043	0.0	0.005
COL9A2	Q14055	False	COL9A2_HUMAN		CPI-SS00387BF59	0.064	0.106	0.0	0.031	0.043	0.0	0.005
COL9A2	Q14055	False	COL9A2_HUMAN		CPI-SS0649D9615	0.064	0.106	0.0	0.031	0.043	0.0	0.005
ANGPT1	Q15389	False	ANGPT1_HUMAN		CPI-SS0A1C9AF56	0.007	0.0	0.0	0.164	0.0	0.0	0.0
ANGPT1	Q15389	False	ANGPT1_HUMAN		CPI-SS00B2D9794	0.007	0.0	0.0	0.164	0.0	0.0	0.0
ANGPT1	Q15389	False	ANGPT1_HUMAN		CPI-SS03756B37A	0.007	0.0	0.0	0.164	0.0	0.0	0.0
DUSP18	Q8NEJ0	False	DUSP18_HUMAN		CPI-SS02EE025AA	0.005	0.05	0.052	0.047	0.077	0.008	0.022
DUSP18	Q8NEJ0	False	DUSP18_HUMAN		CPI-SS03D867017	0.005	0.05	0.052	0.047	0.077	0.008	0.022
DUSP18	Q8NEJ0	False	DUSP18_HUMAN		CPI-SS0BF3F3624	0.005	0.05	0.052	0.047	0.077	0.008	0.022
DUSP18	Q8NEJ0	False	DUSP18_HUMAN		CPI-SS0DBA8ECEB	0.005	0.05	0.052	0.047	0.077	0.008	0.022
DUSP18	Q8NEJ0	False	DUSP18_HUMAN		CPI-SS0CDEAC6D3	0.005	0.05	0.052	0.047	0.077	0.008	0.022
DUSP18	Q8NEJ0	False	DUSP18_HUMAN		CPI-SS00C178196	0.005	0.05	0.052	0.047	0.077	0.008	0.022
DUSP18	Q8NEJ0	False	DUSP18_HUMAN		CPI-SS0CEFA7614	0.005	0.05	0.052	0.047	0.077	0.008	0.022
DUSP18	Q8NEJ0	False	DUSP18_HUMAN		CPI-SS0D6A47C33	0.005	0.05	0.052	0.047	0.077	0.008	0.022
DUSP18	Q8NEJ0	False	DUSP18_HUMAN		CPI-SS067A102C6	0.005	0.05	0.052	0.047	0.077	0.008	0.022
DUSP18	Q8NEJ0	False	DUSP18_HUMAN		CPI-SS054205B1E	0.005	0.05	0.052	0.047	0.077	0.008	0.022
FADD	Q13158	False	FADD_HUMAN		CPI-SS0EA3BD30F	0.026	0.027	0.078	0.037	0.027	0.039	0.024
FADD	Q13158	False	FADD_HUMAN		CPI-SS04DCFAAB4	0.026	0.027	0.078	0.037	0.027	0.039	0.024
FADD	Q13158	False	FADD_HUMAN		CPI-SS0721C6B0E	0.026	0.027	0.078	0.037	0.027	0.039	0.024
LIN7C	Q9NUP9	False	LIN7C_HUMAN		CPI-SS0AF96E563	0.105	0.157	0.102	0.272	0.136	0.123	0.102
PLTP	P55058	False	PLTP_HUMAN		CPI-SS00CF52558	0.007	0.0	0.0	0.04	0.005	0.007	0.0
CD82	P27701	False	CD82_HUMAN		CPI-SS07D9C2FF7	0.675	0.463	0.129	0.533	0.342	0.081	0.177
CD82	P27701	False	CD82_HUMAN		CPI-SS0EC14DD9B	0.675	0.463	0.129	0.533	0.342	0.081	0.177
CD82	P27701	False	CD82_HUMAN		CPI-SS033148584	0.675	0.463	0.129	0.533	0.342	0.081	0.177
CD82	P27701	False	CD82_HUMAN		CPI-SS0F8D0AB8C	0.675	0.463	0.129	0.533	0.342	0.081	0.177
CD82	P27701	False	CD82_HUMAN		CPI-SS0B598B098	0.675	0.463	0.129	0.533	0.342	0.081	0.177
CD82	P27701	False	CD82_HUMAN		CPI-SS0EE7E5071	0.675	0.463	0.129	0.533	0.342	0.081	0.177
CD82	P27701	False	CD82_HUMAN		CPI-SS0BCA51CFE	0.675	0.463	0.129	0.533	0.342	0.081	0.177
TIMP3	P35625	False	TIMP3_HUMAN		CPI-SS0E869FC34	0.0	0.0	0.0	0.002	0.0	0.0	0.0
TIMP3	P35625	False	TIMP3_HUMAN		CPI-SS066568F69	0.0	0.0	0.0	0.002	0.0	0.0	0.0
MUC20	Q8N307	False	MUC20_HUMAN		CPI-SS0C41C439F	0.007	0.0	0.0	0.015	0.004	0.005	0.015
LRFN4	Q6PJG9	False	LRFN4_HUMAN		CPI-SS0EB57E889	0.009	0.104	0.0	0.034	0.053	0.006	0.011
LRFN4	Q6PJG9	False	LRFN4_HUMAN		CPI-SS09C4AEB2C	0.009	0.104	0.0	0.034	0.053	0.006	0.011
LRFN1	Q9P244	False	LRFN1_HUMAN		CPI-SS09537963C	0.0	0.0	0.0	0.013	0.0	0.008	0.006
LRFN1	Q9P244	False	LRFN1_HUMAN		CPI-SS086D7C069	0.0	0.0	0.0	0.013	0.0	0.008	0.006
RETN	Q9HD89	False	RETN_HUMAN		CPI-SS0679ACC58	0.0	0.031	0.51	0.003	0.141	0.002	0.004
RETN	Q9HD89	False	RETN_HUMAN		CPI-SS0914E6659	0.0	0.031	0.51	0.003	0.141	0.002	0.004
HP	P00738	False	HP_HUMAN		CPI-SS08865350A	0.0	0.0	0.123	0.0	0.106	0.001	0.001
CXCL10	P02778	False	CXCL10_HUMAN		CPI-SS0E0719376	0.0	0.0	0.0	0.0	0.0	0.0	0.001
HMGB1	P09429	False	HMGB1_HUMAN		CPI-SS01D66C0BB	2.011	2.536	2.424	2.171	2.11	2.833	2.401
HMGB1	P09429	False	HMGB1_HUMAN		CPI-SS0941B7C1B	2.011	2.536	2.424	2.171	2.11	2.833	2.401
HMGB1	P09429	False	HMGB1_HUMAN		CPI-SS084E318F9	2.011	2.536	2.424	2.171	2.11	2.833	2.401
HSPA1A	P0DMV8	False	HSPA1A_HUMAN		CPI-SS0D6DF7540	0.013	0.069	0.055	0.047	0.058	0.071	0.048
HSPA4	P34932	False	HSPA4_HUMAN		CPI-SS02B0760D0	0.203	0.116	0.041	0.12	0.061	0.128	0.126
S100A12	P80511	False	S100A12_HUMAN		CPI-SS07151D8BB	0.0	0.118	0.227	0.005	0.601	0.014	0.003
S100A12	P80511	False	S100A12_HUMAN		CPI-SS086F711C7	0.0	0.118	0.227	0.005	0.601	0.014	0.003
ZG16B	Q96DA0	False	ZG16B_HUMAN		CPI-SS068A7F2EB	0.0	0.0	0.0	0.011	0.024	0.0	0.001
ZG16B	Q96DA0	False	ZG16B_HUMAN		CPI-SS057549724	0.0	0.0	0.0	0.011	0.024	0.0	0.001
ZG16B	Q96DA0	False	ZG16B_HUMAN		CPI-SS0FCD8680F	0.0	0.0	0.0	0.011	0.024	0.0	0.001
ZG16B	Q96DA0	False	ZG16B_HUMAN		CPI-SS03E6A34A5	0.0	0.0	0.0	0.011	0.024	0.0	0.001
IRAK4	Q9NWZ3	False	IRAK4_HUMAN		CPI-SS0225861FB	0.047	0.24	0.103	0.096	0.07	0.126	0.095
BAMBI	Q13145	False	BAMBI_HUMAN		CPI-SS0E27540D6	0.032	0.0	0.0	0.001	0.006	0.002	0.005
BAMBI	Q13145	False	BAMBI_HUMAN		CPI-SS0F23AD246	0.032	0.0	0.0	0.001	0.006	0.002	0.005
BAMBI	Q13145	False	BAMBI_HUMAN		CPI-SS0602C971A	0.032	0.0	0.0	0.001	0.006	0.002	0.005
BAMBI	Q13145	False	BAMBI_HUMAN		CPI-SS01D009F13	0.032	0.0	0.0	0.001	0.006	0.002	0.005
BAMBI	Q13145	False	BAMBI_HUMAN		CPI-SS025F878C3	0.032	0.0	0.0	0.001	0.006	0.002	0.005
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-SS097C3167E	0.015	0.0	0.0	0.0	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-SS049F5CDD6	0.015	0.0	0.0	0.0	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-SS0E5AD236D	0.015	0.0	0.0	0.0	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-SS0D94F32A1	0.015	0.0	0.0	0.0	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-SS0777AA9CD	0.015	0.0	0.0	0.0	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-SS02EFEB453	0.015	0.0	0.0	0.0	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-SS0E8CB1CB4	0.015	0.0	0.0	0.0	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-SS055BAD81B	0.015	0.0	0.0	0.0	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-SS0790A6616	0.015	0.0	0.0	0.0	0.0	0.0	0.0
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-SS04A430211	0.092	0.016	0.0	0.002	0.0	0.019	0.033
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-SS0951A3289	0.092	0.016	0.0	0.002	0.0	0.019	0.033
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-SS04EB41282	0.092	0.016	0.0	0.002	0.0	0.019	0.033
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-SS0728D15DF	0.092	0.016	0.0	0.002	0.0	0.019	0.033
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-SS065D9FD35	0.092	0.016	0.0	0.002	0.0	0.019	0.033
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-SS082867062	0.092	0.016	0.0	0.002	0.0	0.019	0.033
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-SS04E737C22	0.092	0.016	0.0	0.002	0.0	0.019	0.033
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-SS0900AD3A1	0.092	0.016	0.0	0.002	0.0	0.019	0.033
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-SS05CEE0C73	0.092	0.016	0.0	0.002	0.0	0.019	0.033
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-SS0D30A37B0	0.092	0.016	0.0	0.002	0.0	0.019	0.033
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-SS0C9A8BBF5	0.092	0.016	0.0	0.002	0.0	0.019	0.033
BMP2	P12643	False	BMP2_HUMAN		CPI-SS0C19FC63B	0.0	0.011	0.0	0.002	0.033	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-SS07A8778A8	0.0	0.009	0.036	0.035	0.006	0.0	0.0
BMP8B	P34820	False	BMP8B_HUMAN		CPI-SS0A91B61C6	0.007	0.01	0.0	0.0	0.002	0.021	0.009
BMP8B	P34820	False	BMP8B_HUMAN		CPI-SS05776FBE7	0.007	0.01	0.0	0.0	0.002	0.021	0.009
RGMB	Q6NW40	False	RGMB_HUMAN		CPI-SS083046473	0.066	0.007	0.0	0.002	0.002	0.002	0.015
RGMB	Q6NW40	False	RGMB_HUMAN		CPI-SS02EFD9EBA	0.066	0.007	0.0	0.002	0.002	0.002	0.015
